"year","ANZ","CAM","CAN","CHI","EEU","FSU","JPK","LAM","MAF","MDE","SAS","SEA","SIS","SSA","USA","WEU"
2245,1.13609344773315,1.21530244644098,1.1283973982154,1.0750350939836,1.16590931955599,1.12383610813053,1.12434282783715,1.19301168327058,1.19575670093714,1.17656172096989,1.22541417229807,1.18933168437705,1.25084801141827,1.33118496111081,1.08814881665027,1.14847868835225
2246,1.13211505628003,1.2104044335227,1.12450835838203,1.07176559386419,1.16158476395261,1.12000002516241,1.12050086182131,1.18837246751702,1.19108561535553,1.17211349031499,1.22039876160555,1.18473519364248,1.24553731225123,1.32494154489661,1.08472706538453,1.14435650347527
2247,1.12814772507041,1.20552815771106,1.12062934141423,1.06849892371523,1.15727528758032,1.11617335022731,1.11666837214105,1.18375198421872,1.1864336322399,1.16768177476632,1.21540645101523,1.18015693932301,1.24025314150418,1.31873548600608,1.08130991173465,1.1402470482925
2248,1.12419145965995,1.20067350060267,1.11676036491167,1.06523518464638,1.15298084933408,1.11235610806316,1.11284538274129,1.17915014985647,1.18180066377519,1.16326651654824,1.21043710629924,1.1755968436585,1.23499532514628,1.31256648468412,1.07789743628779,1.13615030897717
2249,1.12024626502891,1.19584034465792,1.11290144575882,1.06197447608249,1.14870140807519,1.10854832260979,1.10903191677808,1.17456688136986,1.17718662265499,1.158867658045,1.20549059427725,1.1710548292807,1.2297636906563,1.30643424414493,1.07448971818463,1.13206627135215
2250,1.11631214559081,1.1910285731929,1.10905260013517,1.05871689578519,1.14443692263365,1.10475001702015,1.10522799662968,1.17000209615384,1.17259142207761,1.15448514180084,1.20056678280618,1.1665308192107,1.22455806700707,1.30033847053945,1.07108683513806,1.12799492089598
2251,1.11238910520094,1.18623807037143,1.10521384352539,1.05546253987406,1.14018735181045,1.10096121367139,1.10143364390755,1.16545571205547,1.16801497574213,1.15011891052007,1.1956655407702,1.16202473685632,1.21937828465006,1.29427887292327,1.06768886345174,1.1239362427488
2252,1.10847714716475,1.18146872119713,1.1013851907293,1.05221150284769,1.13595265437984,1.09718193417582,1.09764887946717,1.1609276473705,1.16345719784453,1.14576890706715,1.19078673807064,1.15753650600957,1.21422417550015,1.28825516322477,1.06429587803837,1.11989022171822
2253,1.10457627424621,1.1767204115056,1.09756665587176,1.0489638776044,1.13173278909157,1.09341219939168,1.09387372341878,1.15641782084019,1.15891800307385,1.14143507446676,1.18593024561617,1.1530660508441,1.20909557292057,1.28226705621375,1.06090795243781,1.11585684228508
2254,1.10068648867595,1.17199302795668,1.09375825241243,1.04571975546274,1.1275277146731,1.08965202943382,1.09010819513789,1.15192615164796,1.15439730660838,1.13711735590384,1.18109593531301,1.14861329591268,1.20399231170799,1.27631426947033,1.05752515883485,1.11183608860922
2255,1.09680779215943,1.1672864580268,1.08995999315541,1.04247922618173,1.12333738983175,1.08590144368427,1.08635231327578,1.14745255941623,1.14989502411188,1.13281569472366,1.17628368005524,1.14417816614475,1.1989142280778,1.27039652335424,1.05414756807695,1.10782794453505
2256,1.0929401858849,1.16260059000139,1.08617189025873,1.03924237798089,1.11916177325688,1.08216046080263,1.08260609576978,1.14299696420323,1.14541107172988,1.12853003443185,1.17149335371525,1.13976058684392,1.19386115964955,1.26451354097444,1.0507752496916,1.10383239359716
2257,1.0890836705313,1.1579353129674,1.08239395524375,1.03600929756002,1.11500082362193,1.07842909873636,1.07886955985346,1.13855928649978,1.14094536608596,1.12426031869447,1.16672483113429,1.1353604836855,1.18883294543252,1.25866504815913,1.0474082719036,1.09984941902582
2258,1.08523824627609,1.15329051680585,1.07862619900449,1.0327800701187,1.11085449958657,1.07470737473094,1.07514272206672,1.13413944722621,1.13649782427808,1.12000649133796,1.1619779881131,1.13097778271414,1.18382942581151,1.25285077342604,1.04404670165202,1.09587900375235
2259,1.08140391280295,1.14866609218457,1.07486863181672,1.02955477937561,1.10672275979866,1.07099530533988,1.07142559826566,1.12973736772926,1.13206836387498,1.11576849634925,1.15725270140262,1.12661241034135,1.17885044253271,1.2470704479531,1.04069060460702,1.09192113041454
2260,1.07758066930935,1.14406193055083,1.07112126334709,1.02633350758759,1.10260556289635,1.06729290643466,1.06771820363247,1.12535296977896,1.12765690291257,1.1115462778757,1.1525488486949,1.1222642933432,1.17389583868982,1.24132380554941,1.03734004518651,1.08797578136188
2261,1.0737685145141,1.13947792412425,1.06738410266201,1.02311633556851,1.09850286750999,1.06360019321452,1.06402055268507,1.1209861755656,1.12326335989038,1.10733978022517,1.14786630861399,1.11793335885785,1.16896545871021,1.2356105826266,1.03399508657249,1.08404293866081
2262,1.06996744666477,1.13491396588965,1.06365715823651,1.01990334270783,1.09441463226412,1.05991718021608,1.0603326592867,1.11663690769676,1.11888765376806,1.10314894786595,1.143204960707,1.11361953438331,1.16405914834136,1.22993051817044,1.03065579072729,1.08012258409985
2263,1.066177463545,1.13036994959005,1.05994043796294,1.01669460698903,1.09034081577937,1.05624388132295,1.05665453665538,1.11230508919423,1.11452970396185,1.0989737254268,1.13856468543524,1.10932274777504,1.15917675463734,1.22428335371281,1.02732221840959,1.07621469919469
2264,1.06239856248173,1.12584576971967,1.05623394915961,1.0134902050078,1.08628137667437,1.05258030977509,1.05298619737324,1.10799064349113,1.11018943034115,1.09481405769691,1.13394536416543,1.10504292724371,1.15431812594554,1.21866883330402,1.02399442919023,1.07231926519318
2265,1.05863074035236,1.12134132151709,1.05253769857927,1.01029021198992,1.0822362735676,1.04892647817819,1.04932765339576,1.10369349442893,1.1058667532251,1.09066988962591,1.12934687916106,1.10078000135285,1.14948311189341,1.21308670348537,1.02067248146782,1.06843626308032
2266,1.05487399359177,1.11685650095841,1.04885169241753,1.00709470180907,1.07820546507923,1.04528239851281,1.04567891606083,1.09941356625456,1.10156159337919,1.08654116632379,1.12476911357378,1.09653389901664,1.14467156337553,1.20753671326208,1.01735643248425,1.06456567358311
2267,1.05112831819932,1.11239120475054,1.04517593632112,1.00390374700432,1.07418890983293,1.04164808214351,1.04203999609781,1.09515078361751,1.0972738720119,1.0824278330609,1.12021195143495,1.09230454949764,1.13988333254065,1.20201861407652,1.01404633833987,1.06070747717539
2268,1.04739370974572,1.10794533032452,1.04151043539613,1.00071741879744,1.07018656645765,1.03802353982777,1.03841090363637,1.09090507156699,1.09300351077136,1.07832983526788,1.11567527764722,1.08809188240456,1.13511827277898,1.19653215978169,1.01074225400861,1.05686165408259
2269,1.04367016337979,1.10351877582891,1.03785519421604,0.997535787110023,1.06619839358934,1.0344087817249,1.03479164821528,1.08667635554909,1.0887504317421,1.07424711853566,1.11115897797621,1.08389582769007,1.13037623870958,1.19107710661512,1.00744423335282,1.05302818428642
2270,1.03995767383518,1.09911144012331,1.03421021682976,0.994358920580372,1.06222434987272,1.03080381740477,1.03118223879108,1.08246456140401,1.08451455744175,1.07017962861534,1.10666293904234,1.07971631564861,1.12565708616791,1.18565321317291,1.00415232913806,1.04920704752953
2271,1.036256235437,1.09472322277184,1.03057550676951,0.991186886580203,1.05826439396294,1.02720865585644,1.02758268374661,1.07826961536322,1.08029581081782,1.06612731141818,1.10218704831267,1.07555327691418,1.12096067219349,1.1802602403842,1.00086659304755,1.04539822332005
2272,1.03256584210834,1.0903540240368,1.02695106705856,0.988019751231141,1.05431848452728,1.02362330549671,1.02399299089951,1.07409144404678,1.07609411524449,1.06209011301551,1.09773119409289,1.07140664245826,1.11628685501771,1.17489795148585,0.997587075696582,1.04160169093613
2273,1.02888648737673,1.08600374487234,1.02333690021901,0.984857579421016,1.05038658024677,1.02004777417854,1.02041316751052,1.06992997446055,1.07190939451949,1.05806797963863,1.09329526551932,1.06727634358761,1.11163549405179,1.16956611199744,0.994313826646671,1.03781742943036
2274,1.02521816438049,1.08167228691819,1.0197330082793,0.981700434819966,1.04646863981781,1.01648206919937,1.01684322029175,1.06578513399353,1.06774157286088,1.0540608576788,1.08887915255109,1.0631623119422,1.10700644987487,1.16426448969654,0.991046894419587,1.03404541763423
2275,1.02156086587506,1.07735955249348,1.01613939278176,0.978548379896344,1.04256462195376,1.01292619730936,1.01328315541481,1.06165685041516,1.06359057490401,1.05006869368708,1.08448274596235,1.0590644794931,1.10239958422218,1.15899285459427,0.987786326511187,1.0302856341624
2276,1.01791458423915,1.07306544459062,1.01255605479002,0.975401475932438,1.03867448538655,1.00938016471949,1.00973297851884,1.0575450518727,1.05945632569841,1.04609143437428,1.08010593733456,1.05498277854036,1.09781475997343,1.15375097891112,0.984532169405092,1.02653805741702
2277,1.01427931148094,1.06878986686923,1.0089829948963,0.972259783039996,1.03479818886814,1.00584397710957,1.00619269471849,1.05344966688855,1.05533875070473,1.04212902661086,1.07574861904885,1.05091714171101,1.09325184114123,1.14853863705307,0.981284468586199,1.02280266559194
2278,1.01065503924408,1.06453272365014,1.00542021322866,0.969123360175566,1.03093569117213,1.00231763963619,1.0026623086117,1.04937062435767,1.05123777579173,1.03818141742681,1.07141068427856,1.046867501957,1.08871069285975,1.14335560558798,0.978043268554023,1.01907943667688
2279,1.00704175881369,1.0602939199095,1.0018677094581,0.965992265155655,1.02708695109517,0.998801156940502,0.999141824287488,1.04530785354503,1.04715332723331,1.03424855401156,1.06709202698172,1.04283379255313,1.08419118137337,1.1382016632222,0.974808612835883,1.01536834846156
2280,1.00343946112224,1.05607336127285,0.99832548280564,0.962866554671698,1.02325192745849,0.995294533155963,0.995631245333588,1.04126128408299,1.04308533170549,1.03033038371384,1.06279254189367,1.03881594709507,1.0796931740256,1.1330765907775,0.971580543999929,1.01166937853972
2281,0.999848136755417,1.05187095400934,0.99479353204925,0.959746284304855,1.01943057910931,0.991797771915955,0.992130574843985,1.03723084596881,1.0390337162835,1.02642685404159,1.05851212451985,1.03481389949738,1.07521653924798,1.12798017116824,0.968359103668004,1.0079825043132
2282,0.996267775957817,1.04768660502598,0.991271855530729,0.956631508540623,1.01562286492229,0.988310876361315,0.988639815426383,1.03321646956213,1.03499840843889,1.02253791266184,1.05425067112847,1.0308275839915,1.07076114654923,1.12291218937879,0.965144332528358,1.00430770299579
2283,0.99269836863867,1.04352022186197,0.987760451162483,0.953522280783275,1.0118287438009,0.984833849147768,0.985158969209568,1.02921808558247,1.0309793360366,1.01866350740054,1.05000807874347,1.02685693512381,1.06632686650443,1.11787243244123,0.961936270348204,1.00064495161721
2284,0.989139904377422,1.03937171268302,0.984259316434222,0.950418653370121,1.0080481746788,0.981366692453274,0.981688037850674,1.02523562510677,1.02697642733216,1.01480358624247,1.04578424513739,1.02290188775368,1.06191357074437,1.11286068941326,0.95873495598612,0.996994227026948
2285,0.985592372429274,1.03524098627584,0.980768448419572,0.947320677585607,1.00428111652123,0.977909407985277,0.978227022542369,1.02126901956692,1.02298961096881,1.01095809733105,1.04157906882443,1.01896237705153,1.05752113194496,1.10787675135644,0.955540427404307,0.993355505898017
2286,0.982055761730644,1.03112795204259,0.977287843782602,0.944228403675228,1.0005275283263,0.974461996987869,0.974775924019943,1.01731820074739,1.01901881597471,1.00712698896827,1.03739244905349,1.01503833849693,1.05314942381684,1.10292041131455,0.952352721680689,0.989728764730737
2287,0.978530060904558,1.02703251999543,0.973817498784272,0.94114188085929,0.996787369126322,0.971024460248854,0.971334742568308,1.01338310078279,1.01506397176018,1.00331020961447,1.03322428580137,1.01112970787668,1.04879832109503,1.09799146429232,0.949171875020875,0.986113979856421
2288,0.975015258265977,1.02295460075115,0.970357409288798,0.93806115734649,0.993060597989076,0.967596798106738,0.967903478028916,1.00946365215548,1.01112500811493,0.999507707888219,1.029074479766,1.00723642128298,1.04446769952874,1.09308970723434,0.945997922769969,0.982511127441022
2289,0.971511341827048,1.01889410552579,0.966907570769939,0.934986280347344,0.989347174019105,0.964179010457621,0.964482129806581,1.00555978769324,1.00720185520534,0.995719432566151,1.02494293235973,1.00335841511149,1.04015743587125,1.0882149390042,0.942830899424241,0.978920183488731
2290,0.968018299302294,1.01485094612938,0.963467978317195,0.931917296087448,0.985647056358944,0.960771096762002,0.961070696876225,1.00167144056693,1.00329444357176,0.991945332582806,1.0208295457027,0.999495626059536,1.03586740786993,1.08336696036389,0.939670838642651,0.975341123845527
2291,0.964536118113734,1.0108250349607,0.960038626641943,0.928854249820576,0.981960204190345,0.95737305605151,0.957669177789531,0.997798544288142,0.999402704125835,0.988185357030457,1.01673422261632,0.995647991124254,1.03159749425641,1.07854557395344,0.93651777325824,0.971773924202683
2292,0.961064785395942,1.00681628500212,0.95661951008348,0.925797185841625,0.978286576735486,0.953984886935533,0.95427757068152,0.993941032706933,0.995526568147847,0.984439455158939,1.01265686661677,0.991815447600762,1.02734757473674,1.07375058427075,0.933371735289376,0.968218560100217
2293,0.957604288001033,1.00282460981443,0.953210622615001,0.9227461474994,0.974626133258152,0.950606587607782,0.95089587327704,0.990098840009539,0.991665967284096,0.980707576375477,1.00859738190859,0.987997933080363,1.02311752998176,1.0689817976517,0.930232755950866,0.964675006930303
2294,0.95415461250359,0.998849923531858,0.94981195784949,0.919701177209244,0.970978833064897,0.94723815585276,0.947524082897172,0.98627190071612,0.98782083354429,0.9769896702445,1.00455567337832,0.984195385448749,1.01890724161759,1.06423902225043,0.927100865664932,0.961143239940635
2295,0.950715745205528,0.994892140856953,0.94642350904555,0.916662316465516,0.967344635506192,0.943879589052151,0.944162196465564,0.982460149678522,0.983991099298974,0.973285686487457,1.00053164658823,0.980407742884225,1.0147165922161,1.05952206801989,0.923976094072053,0.957623234237746
2296,0.947287672140894,0.990951177055693,0.943045269113144,0.91362960585392,0.963723499977548,0.940530884191136,0.940810210514675,0.978663522078059,0.980176697276968,0.969595574982634,0.996525207770142,0.976634943855946,1.01054546528562,1.05483074669258,0.920858470041677,0.954114964790276
2297,0.943870379080604,0.987026947952542,0.939677230619278,0.91060308506368,0.960115385920617,0.93719203786462,0.937468121191946,0.97488195342332,0.97637756056284,0.965919285764954,0.992536263819232,0.972876927122166,1.00639374526168,1.05016487176154,0.917748021682799,0.950618406432208
2298,0.940463851537121,0.983119369925591,0.936319385793599,0.907582792899572,0.956520252824286,0.93386304628339,0.934135924265892,0.971115379547989,0.972593622594395,0.962256769025784,0.988564722287983,0.969133631728507,1.00226131749786,1.04552425846147,0.914644776354412,0.947133533866046
2299,0.937068074769068,0.979228359901751,0.93297172653393,0.904568767293808,0.952938060225736,0.930543905280184,0.930813615132117,0.967363736608683,0.968824817160192,0.958607975112734,0.984610491380157,0.965404997006236,0.998148068256763,1.04090872375022,0.911548760675832,0.943660321665965
2300,0.933683033785789,0.975353835351984,0.929634244411731,0.901561045317773,0.949368767711496,0.927234610315693,0.927501188819254,0.96362696108282,0.965071078397077,0.954972854529451,0.980673479944852,0.961690962570558,0.994053884701053,1.03631808629031,0.908460000536893,0.940198744280901
2301,0.930308713351844,0.971495714286595,0.926306930677493,0.898559663193627,0.945812334918472,0.923935156484487,0.924198639994827,0.959904989766489,0.961332340787749,0.951351357935414,0.976753597470602,0.957991468318922,0.989978654884618,1.03175216643078,0.905378521108018,0.936748776037619
2302,0.926945097991449,0.967653915250565,0.922989776266059,0.895564656305759,0.94226872153496,0.920645538520856,0.920905962971041,0.956197759772354,0.957608539158334,0.947743436145716,0.97285075407956,0.954306454429345,0.985922267743821,1.0272107861892,0.902304346850176,0.933310391143717
2303,0.923592171992855,0.963828357318938,0.919682771801882,0.892576059212104,0.938737887301638,0.917365750804588,0.9176231517105,0.952505208527566,0.953899608675995,0.944149040130856,0.968964860521727,0.950635861358742,0.98188461308884,1.02269376923389,0.8992375015247,0.929883563690612
2304,0.920249919412677,0.960018960092245,0.916385907604214,0.889593905655326,0.935219792012545,0.91409578736667,0.914350199831849,0.9488272737717,0.950205484846558,0.940568121016514,0.965095828169249,0.946979629841274,0.977865581595114,1.01820094086635,0.896178008203001,0.926468267656466
2305,0.91691832408016,0.956225643691988,0.913099173692225,0.88661822857386,0.931714395516041,0.910835641894917,0.911087100615347,0.9451638935547,0.946526103512153,0.937000630083329,0.961243569010776,0.943337700886709,0.973865064794872,1.01373212800384,0.893125889276159,0.923064476909082
2306,0.913597369601389,0.952448328756163,0.909822559790065,0.883649060112824,0.928221657715748,0.907585307739527,0.90783384700837,0.94151500623486,0.942861400848887,0.933446518766677,0.957407995645871,0.939710015778794,0.96988295506876,1.00928715916224,0.890081166464386,0.91967216520876
2307,0.910287039363454,0.94868693643483,0.906556055331853,0.880686431634794,0.924741538571475,0.904344777918567,0.904590431630842,0.937880550476799,0.939211313364534,0.929905738656436,0.95358902127949,0.936096516073642,0.965919145637556,1.00486586443905,0.887043860826392,0.916291306211111
2308,0.906987316538546,0.94494138838573,0.903299649466603,0.877730373730454,0.921273998100128,0.901114045123397,0.901356846780595,0.934260465249473,0.935575777896244,0.926378241496758,0.949786559716511,0.932497143598131,0.961973530553983,1.00046807549655,0.884013992768619,0.912921873469833
2309,0.90369818408801,0.941211606769942,0.900053331063095,0.874780916229108,0.917818996376601,0.897893101724007,0.898133084438669,0.930654689824195,0.931954731608272,0.922863979185829,0.946000525356327,0.928911840448315,0.958046004694596,0.996093625545223,0.880991582054372,0.909563840439448
2310,0.900419624766345,0.937497514247593,0.896817088714675,0.871838088209072,0.914376493534654,0.894681939774308,0.894919136274534,0.927063163772673,0.928348111989734,0.919362903775633,0.942230833187489,0.925340548987846,0.954136463751776,0.991742349327327,0.877976647812833,0.906217180478006
2311,0.897151621125143,0.933799033973607,0.893590910743993,0.868901918007937,0.910946449767769,0.891480551017337,0.891714993651252,0.923485826965065,0.924755856852374,0.915874967471707,0.938477398782411,0.921783211846414,0.950244804225792,0.98741408310064,0.874969208547969,0.902881866849746
2312,0.893894155516987,0.930116089593494,0.890374785207687,0.865972433232703,0.907528825329998,0.888288926890411,0.888520647630576,0.919922619568052,0.921177904328358,0.912400122632896,0.934740138292131,0.918239771918194,0.946370923416967,0.983108664622414,0.871969282147326,0.899557872727722
2313,0.890647210099291,0.926448605239188,0.887168699901002,0.863049660769796,0.904123580536789,0.885107058530199,0.885336088977972,0.91637348204293,0.917614192868086,0.908938321771109,0.931018968441118,0.914710172360306,0.942514719417916,0.97882593313349,0.868976885890719,0.896245171196395
2314,0.887410766838091,0.922796505524925,0.88397264236235,0.860133626794957,0.900730675765798,0.881934936777745,0.882161308167591,0.912838355143709,0.91406466123802,0.905489517551059,0.927313806522148,0.911194356591289,0.938676091105873,0.974565729342603,0.86599203645881,0.892943735254186
2315,0.884184807511787,0.919159715543166,0.880786599877811,0.857224356783013,0.897350071457689,0.878772552183419,0.878996295387168,0.909317179915239,0.910529248518538,0.902053662790016,0.923624570391221,0.907692268289584,0.934854938135105,0.970327895410859,0.86301474994159,0.889653537815994
2316,0.880969313714836,0.915538160860552,0.877610559485579,0.854321875517533,0.893981728116915,0.875619895011803,0.87584104054286,0.905809897691345,0.907007894101799,0.898630710457547,0.919951178462535,0.904203851392034,0.9310511609294,0.966112274936386,0.860045041846743,0.886374551715682
2317,0.877764266861398,0.911931767513914,0.874444507980343,0.851426207100353,0.890625606312486,0.87247695524652,0.87269553326403,0.902316450092982,0.903500537689638,0.895220613675258,0.916293549703519,0.900729050092387,0.927264660674644,0.961918712939159,0.857082927107922,0.883106749708523
2318,0.874569648188925,0.908340462006314,0.871288431917625,0.848537374961004,0.887281666678722,0.869343722594997,0.869559762907953,0.898836779026404,0.900007119291464,0.891823325716527,0.912651603629904,0.897267808839821,0.923495339311475,0.957747055845993,0.854128420092912,0.879850104473619
2319,0.871385438761718,0.904764171303125,0.868142317618044,0.845655401866006,0.883949869915991,0.866220186493169,0.86643371856448,0.895370826681344,0.896527579222196,0.888438800006242,0.909025260300864,0.893820072337473,0.919743099528016,0.953597151475711,0.851181534611697,0.876604588616278
2320,0.868211619474421,0.901202822828162,0.865006151171542,0.842780309928061,0.880630176791434,0.86310633611012,0.863317389060632,0.891918535529221,0.893061858100198,0.885066990120535,0.905414440314189,0.89038578554098,0.91600784475269,0.949468849024466,0.848242283924428,0.873370174670363
2321,0.865048171055481,0.897656344459839,0.861879918441542,0.839912120615126,0.877322548139674,0.860002160352673,0.860210762965132,0.888479848321348,0.889609896845247,0.881707849786505,0.901819064801521,0.886964893657034,0.912289479147107,0.945361999051244,0.845310680749291,0.870146835100609
2322,0.861895074070554,0.894124664527373,0.858763605069063,0.837050854759383,0.874026944863514,0.856907647869904,0.857113828592891,0.885054708087169,0.886171636676512,0.878361332881951,0.898239055423636,0.88355734214195,0.908587907599034,0.941276453463516,0.842386737270281,0.866934542304902
2323,0.858752308925872,0.890607711807023,0.855657196476771,0.83419653256609,0.870743327934618,0.853822787057619,0.854026574009423,0.881643058132497,0.882747019110552,0.875027393435094,0.894674334365774,0.880163076700236,0.904903035715437,0.937212065503054,0.839470465144875,0.863733268616533
2324,0.85561985587156,0.88710541551837,0.852560677872985,0.831349173622328,0.86747165839418,0.850747566062757,0.850948987035212,0.878244842037779,0.879335985959328,0.871705985624299,0.891124824333017,0.876782043283185,0.901234769815602,0.933168689731916,0.836561875511616,0.860542986306412
2325,0.852497695004911,0.883617705320632,0.849474034255628,0.828508796905647,0.86421189735358,0.847681972787743,0.847881055250018,0.874860003656367,0.875938479328245,0.868397063777796,0.887590448545718,0.87341418808747,0.897583016924324,0.929146182018573,0.8336609789976,0.857363667585258
2326,0.849385806273622,0.880144511309016,0.846397250416129,0.82567542079259,0.860964005995028,0.844625994894786,0.844822765997132,0.871488487112808,0.872554441614192,0.865100582373393,0.884071130734977,0.870059457553753,0.893947684765175,0.9251443995242,0.830767785725869,0.854195284605754
2327,0.846284169478976,0.876685764011111,0.843330310943267,0.822849063067133,0.85772794557219,0.841579619810116,0.841774106387567,0.868130236801151,0.869183815503618,0.861816496038198,0.880566795138159,0.866717798365305,0.890328681753844,0.921163200689123,0.827882305322717,0.851037809464675
2328,0.843192764278993,0.873241394383309,0.840273200226977,0.820029740929003,0.854503677410807,0.838542834728175,0.838735063304209,0.864785197383254,0.865826543970611,0.858544759548325,0.877077366494467,0.863389157446632,0.886725916991545,0.917202445219411,0.825004546924905,0.847891214204978
2329,0.840111570191531,0.869811333807272,0.837225902462091,0.817217471001905,0.851291162909297,0.835515626615744,0.835705623405899,0.861453313787129,0.862482570275002,0.855285327828611,0.873602770040554,0.860073481962121,0.883139300258502,0.913261994073621,0.822134519186782,0.844755470817873
2330,0.837040566597351,0.866395514086428,0.834188401652047,0.814412269341645,0.848090363539349,0.832497982216023,0.832685773131475,0.858134531205274,0.859151837960479,0.852038155952317,0.870142931506181,0.856770719314684,0.879568742007497,0.909341709449693,0.819272230287321,0.841630551244856
2331,0.833979732743136,0.862993867442504,0.831160681612533,0.811614151444151,0.8449012408465,0.829489888052658,0.829675498703751,0.854828795093041,0.855834290852728,0.848803199140843,0.866697777109925,0.853480817144421,0.876014153357495,0.90544145477199,0.816417687937071,0.838516427379714
2332,0.830929047744474,0.859606326512091,0.828142725975098,0.808823132253402,0.841723756450703,0.826491330433712,0.826674786133453,0.851536051167005,0.852529873057577,0.845580412763425,0.863267233554928,0.850203723327292,0.872475446087332,0.901561094678485,0.813570899385016,0.83541307107051
2333,0.827888490588796,0.856232824343253,0.825134518190701,0.806039226169248,0.83855787204688,0.823502295455589,0.823683621223098,0.848256245403351,0.849238528959162,0.842369752336842,0.859851228024685,0.846939385973793,0.868952532629471,0.897700495008084,0.810731871425355,0.832320454121523
2334,0.824858040138282,0.852873294392156,0.822136041533229,0.803262447055148,0.835403549405466,0.820522769006901,0.820701989570826,0.844989324036271,0.845960203218115,0.839171173525113,0.856449688178887,0.843687753427653,0.865445326063829,0.893859522788106,0.807900610404195,0.82923854829518
2335,0.821837675132716,0.849527670519743,0.819147279102954,0.800492808245801,0.832260750372941,0.817552736772293,0.81772987657418,0.841735233556379,0.842694840769757,0.835984632139199,0.853062542149297,0.840448774264526,0.861953740111669,0.890038046221883,0.805077122226161,0.826167325313941
2336,0.818827374192319,0.846195886988432,0.816168213829957,0.797730322554687,0.829129436872351,0.814592184236212,0.814767267433839,0.838493920709137,0.839442386822312,0.832810084136698,0.84968971853567,0.837222397290709,0.858477689129554,0.886235934676517,0.802261412360923,0.823106756862172
2337,0.815827115820525,0.842877878458859,0.813198828477497,0.79497500228152,0.826009570903812,0.811641096686625,0.811814147157297,0.83526533249329,0.836202786855138,0.829647485621539,0.846331146401722,0.834008571541856,0.855017088103369,0.882453058670762,0.799453485849647,0.82005681458798
2338,0.812836878406735,0.83957357998664,0.810239105645342,0.792226859219601,0.82290111454501,0.808699459218699,0.808870500562504,0.832049416159322,0.832975986616969,0.826496792843676,0.842986755271131,0.83080724628171,0.851571852642407,0.878689289863046,0.796653347311358,0.817017470105029
2339,0.809856640229025,0.836282927019175,0.807289027773051,0.789485904663085,0.819804029951688,0.805767256738419,0.805936312281448,0.828846119207915,0.829761932124174,0.823357962198779,0.839656475123583,0.827618371000838,0.848141898973518,0.874944501039627,0.793861000949228,0.813988694994324
2340,0.806886379456822,0.833005855392482,0.804348577143222,0.786752149414159,0.816718279358119,0.802844473966173,0.803011566763697,0.825655389388429,0.826560569659035,0.820230950227923,0.836340236390864,0.824441895415385,0.844727143935319,0.871218566102877,0.791076450556788,0.810970460805977
2341,0.803926074153538,0.829742301328058,0.80141773588468,0.784025603790127,0.813643825077572,0.799931095440276,0.800096248279893,0.822477174697392,0.823371845768029,0.817115713617279,0.833037969952983,0.821277769465825,0.841327504972472,0.867511360059705,0.78829969952406,0.807962739060932
2342,0.800975702279175,0.826492201429777,0.798496485975644,0.781306277630413,0.810580629502763,0.797027105520458,0.797190340925203,0.819311423376996,0.820195707260139,0.814012209197795,0.82974960713434,0.81812594331573,0.837942900130011,0.863822759010098,0.785530750843607,0.804965501252685
2343,0.798035241692891,0.823255492680814,0.795584809246834,0.778594180303474,0.807528655106302,0.794132488391303,0.794293828622715,0.816158083913615,0.817032101205165,0.810920393944885,0.82647507969993,0.814986367350545,0.834573248047745,0.860152640135803,0.782769607116521,0.80197871884896
2344,0.795104670155527,0.820032112440605,0.792682687384546,0.775889320713628,0.804487864441123,0.791247228065644,0.791406695126805,0.813017105036329,0.813880974932061,0.807840224978111,0.823214319851595,0.811858992176375,0.831218467954707,0.856500881689121,0.780016270558323,0.799002363293375
2345,0.792183965332109,0.816821998441828,0.789790101933684,0.773191707307798,0.801458220140908,0.788371308387909,0.788528924026443,0.809888435715462,0.810742276027281,0.804771659560863,0.819967260224298,0.808743768618773,0.827878479663671,0.852867362981837,0.777270743004798,0.796036406007072
2346,0.789273104794309,0.813625088787428,0.786907034300753,0.770501348082172,0.7984396849205,0.785504713037428,0.785660498748469,0.806772025161129,0.807615952333136,0.801714655100042,0.816733833882452,0.805640647721547,0.824553203565727,0.849251964374269,0.774533025917751,0.793080818390332
2347,0.786372066022871,0.810441321947655,0.784033465756808,0.767818250588783,0.795432221576302,0.782647425531696,0.782801402560818,0.803667822821801,0.804501951946173,0.798669169145737,0.813513974316275,0.802549580745569,0.821242560624907,0.84565456726444,0.771803120390695,0.790135571824158
2348,0.78348082641001,0.807270636757144,0.781169377440368,0.765142421942002,0.792435792986676,0.77979942922959,0.779951618575703,0.800575778382871,0.80140022321556,0.795635159390902,0.810307615438187,0.799470519167594,0.817946472372875,0.842075054077366,0.769081027154467,0.787200637671843
2349,0.780599363261772,0.804112972412019,0.778314750360289,0.762473868824957,0.789450362112321,0.776960707334545,0.777111129752762,0.797495841765247,0.798310714741488,0.792612583671033,0.807114691579245,0.79640341467909,0.814664860903673,0.838513308254474,0.766366746582774,0.784275987280508
2350,0.777727653800366,0.800968268467021,0.7754695653986,0.759812597495869,0.786475891996647,0.77413124289769,0.774279918902154,0.794427963123937,0.795233375373587,0.789601399963843,0.803935137485607,0.793348219185074,0.811397648868518,0.834969214243125,0.763660278697666,0.781361591982617
