"year","ANZ","CAM","CAN","CHI","EEU","FSU","JPK","LAM","MAF","MDE","SAS","SEA","SIS","SSA","USA","WEU"
2170,-0.452011600774173,-0.70180435697431,-0.446552965592742,-0.965580630705939,-0.684943872354687,-0.712389907296817,-0.713763172422292,-0.779939318039651,-0.641498213306036,-0.623381736615545,-0.714584914416777,-0.732245988480725,-0.767746237344754,-0.423584029600151,-0.379367273879799,-0.485893246732747
2171,-0.451872256963426,-0.698122130562063,-0.446491043176861,-0.95815718943579,-0.681500783051619,-0.708557542975707,-0.709911330686408,-0.775148880971745,-0.638671326297606,-0.620811800813561,-0.710721417677523,-0.728131999641633,-0.763128738251952,-0.423847882218506,-0.380258265478962,-0.485273349779456
2172,-0.451702469759518,-0.694459710480941,-0.446397579277876,-0.950806617224565,-0.678074108329186,-0.704747114434924,-0.706081700984633,-0.770393968305859,-0.635852114095199,-0.618245895404637,-0.706880298278648,-0.724043940944513,-0.758544310732061,-0.424075572792624,-0.381104200141107,-0.484629825256623
2173,-0.451502838535285,-0.690816983397472,-0.446273188843154,-0.943528048134841,-0.674663782960089,-0.700958478138403,-0.702274135862716,-0.765674243774592,-0.633040635430256,-0.615684130809974,-0.703061406421314,-0.719981612200121,-0.753992653306865,-0.42426778180462,-0.381905884507174,-0.483963175866297
2174,-0.451273953296201,-0.687193836719334,-0.446118477231792,-0.936320627644746,-0.671269741775875,-0.697191491719603,-0.698488489091503,-0.760989375013634,-0.630236947334925,-0.613126615018346,-0.699264593565035,-0.715944815192261,-0.749473467907809,-0.424425179218843,-0.382664112910993,-0.48327389631427
2175,-0.451016394817708,-0.683590158589324,-0.445934040355098,-0.929183512490526,-0.667891919670588,-0.6934460139694,-0.694724615654039,-0.756339033510882,-0.627441105170638,-0.610573453625081,-0.695489712414304,-0.711933353654288,-0.744986459832119,-0.424548424635536,-0.383379667558318,-0.482562473427968
2176,-0.450730734780588,-0.680005837879387,-0.445720464815039,-0.922115870511322,-0.664530251604329,-0.689721904824122,-0.69098237173283,-0.751722894556256,-0.624653162656266,-0.608024749870463,-0.691736616905396,-0.707947033245905,-0.740531337699521,-0.424638167442285,-0.384053318703295,-0.481829386272648
2177,-0.450417535904385,-0.676440764184704,-0.445478328040715,-0.915116880496131,-0.661184672606754,-0.686019025353734,-0.687261614697262,-0.747140637192213,-0.621873171895843,-0.605480604677564,-0.688005162193323,-0.703985661530274,-0.736107813409545,-0.424695046963301,-0.384685824822412,-0.481075106265921
2178,-0.450077352078915,-0.672894827817844,-0.445208198422867,-0.908185732032904,-0.657855117780498,-0.682337237750174,-0.683562203091177,-0.742591944164924,-0.619101183405882,-0.602941116689519,-0.68429520463896,-0.700049047951432,-0.731715602099419,-0.424719692606558,-0.38527793278595,-0.480300097290633
2179,-0.449710728493884,-0.669367919802975,-0.444910635446456,-0.901321625359773,-0.654541522304525,-0.678676405315821,-0.679883996620602,-0.738076501876135,-0.616337246142278,-0.600406382306252,-0.680606601796328,-0.696137003811992,-0.727354422102531,-0.42471272400883,-0.385830378026984,-0.479504815806113
2180,-0.449318201766652,-0.665859931870135,-0.444586189821343,-0.894523771218353,-0.651243821437408,-0.675036392452109,-0.676226856141628,-0.73359400033568,-0.613581407526802,-0.597876495720651,-0.676939212400037,-0.692249342251157,-0.723023994907464,-0.424674751178635,-0.386343884707965,-0.478689710957835
2181,-0.448900300068155,-0.662370756449562,-0.444235403611086,-0.887791390709119,-0.647961950520542,-0.671417064648281,-0.672590643648438,-0.729144133114648,-0.610833713473205,-0.595351548954216,-0.673292896352875,-0.688385878222999,-0.718724045117583,-0.424606374637142,-0.386819165884915,-0.477855224685485
2182,-0.448457543247022,-0.658900286666081,-0.443858810359894,-0.881123715148791,-0.644695844981288,-0.66781828847028,-0.668975222261487,-0.724726597299193,-0.608094208412926,-0.592831631892173,-0.669667514713569,-0.68454642847505,-0.714454300411176,-0.424508185557047,-0.38725692366927,-0.477001791829486
2183,-0.44799044295191,-0.655448416333546,-0.443456935217755,-0.874519985929739,-0.641445440336048,-0.664239931549772,-0.665380456215821,-0.720341093444972,-0.605362935320406,-0.590316832318069,-0.666062929684675,-0.68073081152715,-0.710214491502138,-0.424380765899467,-0.387657849387407,-0.476129840235985
2184,-0.447499502752078,-0.652015039949346,-0.443030295063767,-0.867979454381344,-0.638210672193278,-0.660681862573304,-0.661806210849544,-0.715987325532209,-0.602639935738034,-0.587807235947857,-0.662479004600636,-0.676938847650589,-0.706004352101193,-0.424224688548857,-0.388022623737888,-0.475239790860327
2185,-0.446985218256235,-0.64860005268896,-0.442579398627699,-0.861501381633317,-0.634991476256433,-0.657143951271597,-0.658252352592423,-0.711665000921383,-0.599925249800707,-0.585302926463471,-0.658915603915978,-0.673170358847519,-0.701823618877634,-0.424040517446005,-0.388351916946444,-0.474332057869042
2186,-0.446448077229674,-0.645203350400567,-0.442104746609805,-0.855085038480924,-0.631787788326853,-0.653626068408964,-0.654718748954636,-0.707373830309504,-0.597218916260021,-0.582803985545906,-0.655372593193654,-0.669425168830631,-0.6976720314216,-0.423828807719109,-0.388646388918751,-0.473407048740362
2187,-0.445888559709725,-0.641824829599716,-0.441606831798917,-0.848729705252104,-0.628599544306576,-0.650128085772858,-0.651205268515659,-0.703113527687007,-0.594520972508103,-0.580310492907807,-0.651849839093527,-0.665703103003104,-0.693549332206849,-0.423590105812978,-0.388906689391002,-0.472465164363294
2188,-0.445307138119552,-0.638464387464048,-0.441086139188841,-0.842434671676453,-0.625426680201102,-0.646649876163548,-0.647711780913279,-0.698883810295222,-0.591831454601076,-0.577822526325569,-0.648347209361005,-0.662003988438812,-0.689455266554047,-0.423324949616377,-0.389133458078338,-0.471506799135257
2189,-0.444704277380309,-0.635121921828064,-0.44054314609308,-0.836199236756043,-0.622269132122089,-0.643191313383918,-0.644238156832756,-0.69468439858443,-0.589150397282172,-0.575340161670968,-0.644864572815804,-0.658327653862799,-0.685389582594556,-0.423033868587545,-0.38932732482114,-0.470532341058326
2190,-0.444080435021688,-0.631797331177959,-0.439978322257912,-0.830022708638048,-0.619126836289987,-0.639752272229392,-0.640784267996104,-0.690515016172496,-0.586477834004501,-0.572863472942318,-0.641401799340857,-0.654673929631994,-0.681352031234714,-0.42271738387791,-0.389488909729228,-0.469542171834078
2191,-0.443436061290875,-0.628490514646495,-0.439392129973835,-0.823904404489159,-0.615999729036622,-0.636332628477972,-0.63734998715151,-0.686375389804061,-0.583813796953463,-0.570392532295162,-0.637958759871352,-0.651042647716196,-0.677342366120591,-0.422376008454027,-0.389618823323996,-0.468536666957074
2192,-0.442771599259939,-0.625201372007934,-0.438785024185421,-0.817843650371759,-0.612887746807712,-0.632932258880411,-0.633935188062882,-0.682265249310297,-0.581158317068837,-0.567927410072508,-0.634535326383912,-0.647433641679293,-0.67336034360324,-0.422010247217772,-0.389717666678509,-0.467516195807
2193,-0.442087484931682,-0.621929803673017,-0.438157452599579,-0.811839781121832,-0.609790826165334,-0.629551041150486,-0.630539745499519,-0.678184327569204,-0.578511424066521,-0.565468174834623,-0.631131371885902,-0.643846746660734,-0.669405722704403,-0.421620597124798,-0.389786031555587,-0.466481121739472
2194,-0.441384147343957,-0.618675710683996,-0.43750985579227,-0.805892140228581,-0.60670890379033,-0.626188853955406,-0.62716353522591,-0.67413236046646,-0.575873146459953,-0.563014893388366,-0.627746770404866,-0.640281799357238,-0.665478265082695,-0.421207547301302,-0.389824500543914,-0.465431802175535
2195,-0.440662008672497,-0.615438994709714,-0.436842667313683,-0.800000079715736,-0.60364191648466,-0.62284557690632,-0.623806433991656,-0.670109086856798,-0.573243511581198,-0.560567630816103,-0.624381396978097,-0.63673863800475,-0.66157773500024,-0.420771579159107,-0.389833647192197,-0.464368588689873
2196,-0.439921484332253,-0.612219558040732,-0.436156313791902,-0.794162960024521,-0.600589801173703,-0.619521090548948,-0.620468319521516,-0.666114248525908,-0.570622545601728,-0.558126450504177,-0.621035127642331,-0.633217102360617,-0.657703899289761,-0.420313166509095,-0.389814036141396,-0.463291827097748
2197,-0.439162983077284,-0.609017303584511,-0.435451215035076,-0.788380149898264,-0.597552494908497,-0.616215276354321,-0.617149070505569,-0.662147590152864,-0.568010273552868,-0.555691414170961,-0.617707839423566,-0.629717033686014,-0.653856527322114,-0.419832775673008,-0.389766223255063,-0.462201857540677
2198,-0.438386907099203,-0.605832134860632,-0.434727784132127,-0.782651026268617,-0.594529934867935,-0.612928016709632,-0.6138485665895,-0.658208859273063,-0.565406719345953,-0.553262581894491,-0.614399410327007,-0.626238274728583,-0.650035390974268,-0.419330865593642,-0.389690755747808,-0.461099014570887
2199,-0.437593652124209,-0.602663955996072,-0.433986427552003,-0.776974974143377,-0.591522058360905,-0.609659194909194,-0.610566688364997,-0.654297806241666,-0.562811905792157,-0.550840012139681,-0.611109719327133,-0.622780669705308,-0.646240264597711,-0.418807887943461,-0.389588172311923,-0.459983627234535
2200,-0.436783607508722,-0.599512671720523,-0.433227545241504,-0.771351386495871,-0.588528802828381,-0.606408695145511,-0.607303317360273,-0.650414184197534,-0.56022585462204,-0.548423761785143,-0.607838646357879,-0.619344064285607,-0.642470924987288,-0.41826428723165,-0.389459003242191,-0.458856019153745
2201,-0.435957156333639,-0.596378187361753,-0.432451530721703,-0.765779664155893,-0.585550105845464,-0.60317640250045,-0.604058336030689,-0.646557749027668,-0.557648586504782,-0.546013886149593,-0.604586072302947,-0.615928305574646,-0.638727151350459,-0.417700500909621,-0.389303770558906,-0.457716508607446
2202,-0.435114675497238,-0.593260408841023,-0.431658771182976,-0.760259215702167,-0.582585905123367,-0.599962202936522,-0.600831627749504,-0.642728259332116,-0.555080121067132,-0.543610439017874,-0.601351878986225,-0.612533242096869,-0.635008725276976,-0.417116959475015,-0.389122988129123,-0.456565408611052
2203,-0.434256535806738,-0.590159242668538,-0.430849647578666,-0.754789457356313,-0.579636138511366,-0.596765983288263,-0.597623076798729,-0.638925476389374,-0.552520476912066,-0.541213472666581,-0.598135949162327,-0.609158723779739,-0.631315430708964,-0.416514086574201,-0.388917161786172,-0.455403026994988
2204,-0.433383102068547,-0.587074595938946,-0.430024534717397,-0.749369812878303,-0.576700743998689,-0.59358763125372,-0.594432568360084,-0.635149164122245,-0.549969671637162,-0.538823037889309,-0.594938166507242,-0.605804601937696,-0.627647053911412,-0.4158922991033,-0.388686789447454,-0.454229666482084
2205,-0.432494733177201,-0.584006376326886,-0.42918380135406,-0.74399971346337,-0.573779659716367,-0.590427035386037,-0.591259988506079,-0.631399089064165,-0.547427721852693,-0.536439184021515,-0.591758415609104,-0.602470729256315,-0.624003383443061,-0.415252007307762,-0.388432361230551,-0.453045624763851
2206,-0.431591782203034,-0.580954492082573,-0.428327810279489,-0.738678597640369,-0.570872823939036,-0.587284085085138,-0.588105224191189,-0.627675020325999,-0.54489464319944,-0.534061958965021,-0.588596581959064,-0.59915695977667,-0.620384210127682,-0.414593614880506,-0.388154359567666,-0.451851194575653
2207,-0.430674596478572,-0.577918852027429,-0.427456918408842,-0.733405911171556,-0.567980175086692,-0.584158670589516,-0.584968163243137,-0.623976729563266,-0.542370450366242,-0.531691409212133,-0.58545255194228,-0.59586314887991,-0.616789327025745,-0.413917519058651,-0.387853259318419,-0.450646663770799
2208,-0.429743517683691,-0.574899365549753,-0.426571476868715,-0.728181106953766,-0.565101651726405,-0.581050682968106,-0.581848694354287,-0.620303990943831,-0.539855157107267,-0.52932757986941,-0.582326212829006,-0.592589153272018,-0.613218529406471,-0.413224110718855,-0.387529527881026,-0.449432315393558
2209,-0.428798881929546,-0.571895942600439,-0.425671831082997,-0.723003644920978,-0.56223719257399,-0.577960014112268,-0.578746707073132,-0.61665658111602,-0.537348776259025,-0.526970514681075,-0.579217452765799,-0.589334830968781,-0.609671614720258,-0.412513774471281,-0.387183625301881,-0.448208427751119
2210,-0.427841019841285,-0.56890849368873,-0.424758320857483,-0.717872991948238,-0.559386736495625,-0.574886556727854,-0.575662091795886,-0.61303427917718,-0.534851319757119,-0.524620256052069,-0.576126160766819,-0.586100041280943,-0.60614838257148,-0.411786888752212,-0.386816004383564,-0.446975274484522
2211,-0.426870256639578,-0.565936929878012,-0.423831280463281,-0.71278862175693,-0.556550222509444,-0.571830204327371,-0.572594739758179,-0.609436866642654,-0.53236279865274,-0.522276845070765,-0.573052226705245,-0.582884644799559,-0.60264863469165,-0.411043825915332,-0.386427110791299,-0.445733124638545
2212,-0.425886912220967,-0.562981162781658,-0.422891038719003,-0.70775001482137,-0.55372758978707,-0.568790851222238,-0.569544543026845,-0.605864127415185,-0.529883223128904,-0.519940321531336,-0.569995541304785,-0.579688503381531,-0.599172174912953,-0.410284952321694,-0.386017383157879,-0.444482242730598
2213,-0.424891301237053,-0.560041104558898,-0.421937919071779,-0.702756658276701,-0.550918777655121,-0.565768392515135,-0.566511394491814,-0.602315847754734,-0.527412602516445,-0.517610723955791,-0.56695599613129,-0.576511480135329,-0.595718809142123,-0.409510628428396,-0.385587253187092,-0.443222888818611
2214,-0.42388373317255,-0.557116667910739,-0.420972239677101,-0.697808045828083,-0.548123725596668,-0.562762724092433,-0.563495187858092,-0.598791816248702,-0.524950945309762,-0.515288089615675,-0.56393348358447,-0.573353439406901,-0.592288345334681,-0.408721208875973,-0.385137145755648,-0.441955318567942
2215,-0.422864512422207,-0.554207766075918,-0.419994313477513,-0.692903677661143,-0.545342373252655,-0.559773742616723,-0.560495817637844,-0.595291823782561,-0.522498259182319,-0.512972454553444,-0.560927896889706,-0.57021424676576,-0.588880593469513,-0.407917042574534,-0.384667479013655,-0.440679783317319
2216,-0.421833938366617,-0.5513143128269,-0.419004448280173,-0.68804306035369,-0.542574660423283,-0.556801345519426,-0.557513179142565,-0.591815663510882,-0.520054551001912,-0.51066385360352,-0.557939130089959,-0.567093768991252,-0.585495365523798,-0.407098472788665,-0.384178664483644,-0.439396530143826
2217,-0.420792305446943,-0.548436222465908,-0.418002946833288,-0.683225706788646,-0.539820527069351,-0.553845430993491,-0.554547168475344,-0.58836313082875,-0.517619826845695,-0.508362320413025,-0.554967078037777,-0.563991874058997,-0.582132475448263,-0.406265837221097,-0.383671107158171,-0.438105801926949
2218,-0.419739903238553,-0.54557340982099,-0.416990106901451,-0.678451136068208,-0.537079913313563,-0.550905897986174,-0.551597682523222,-0.584934023343572,-0.51519409201498,-0.506067887462207,-0.552011636387397,-0.560908431127507,-0.578791739142775,-0.405419468095178,-0.383145205596017,-0.436807837411697
2219,-0.418677016523603,-0.542725790242132,-0.415966221339892,-0.673718873429199,-0.534352759441796,-0.547982646191912,-0.548664618949637,-0.581528140847266,-0.512777351049808,-0.503780586084553,-0.549072701586938,-0.557843310524972,-0.575472974432267,-0.404559692236151,-0.382601352017003,-0.435502871270804
2220,-0.417603925362562,-0.539893279597394,-0.41493157816765,-0.669028450159611,-0.531639005904332,-0.545075576045264,-0.545747876186958,-0.578145285288818,-0.510369607743285,-0.501500446486601,-0.546150170870686,-0.554796383736216,-0.572176001042971,-0.403686831151268,-0.382039932395451,-0.434191134166037
2221,-0.416520905164712,-0.537075794269098,-0.413886460639702,-0.664379403516302,-0.528938593317056,-0.542184588713946,-0.542847353429109,-0.574785260747223,-0.507970865155714,-0.499227497767451,-0.543243942251477,-0.551767523389826,-0.568900640578989,-0.402801201108741,-0.381461326552284,-0.432872852808612
2222,-0.41542822675763,-0.534273251150039,-0.412831147318038,-0.659771276643851,-0.526251462462614,-0.539309586091944,-0.539962950624275,-0.571447873404779,-0.50558112562849,-0.496961767937985,-0.540353914513158,-0.54875660324543,-0.565646716499162,-0.401903113215559,-0.38086590824582,-0.431548250018735
2223,-0.414326156455655,-0.53148556763974,-0.411765912141714,-0.655203618494542,-0.523577554291544,-0.536450470792699,-0.537094568467699,-0.56813293152075,-0.503200390797795,-0.49470328393979,-0.537479987203148,-0.545763498181157,-0.562414054094258,-0.400992873494184,-0.380254045261246,-0.430217544784281
2224,-0.413214956127384,-0.528712661640735,-0.410691024495898,-0.650675983749465,-0.520916809923364,-0.533607146142384,-0.534242108394559,-0.56484024540538,-0.50082866160807,-0.492452071663799,-0.534622060625082,-0.542788084181238,-0.559202480464464,-0.400070782958141,-0.379626099498813,-0.428880952318625
2225,-0.412094883262177,-0.525954451554893,-0.409606749279912,-0.646187932740717,-0.518269170647634,-0.530779516173243,-0.531405472572926,-0.561569627394259,-0.498465938325283,-0.490208155968649,-0.531780035831538,-0.539830238323782,-0.556011824497177,-0.399137137686515,-0.37898242706076,-0.427538684117631
2226,-0.410966191035707,-0.523210856279772,-0.408513346974296,-0.641739031374695,-0.515634577924982,-0.527967485617021,-0.528584563896813,-0.558320891823038,-0.496112220549989,-0.487971560698761,-0.528953814616853,-0.536889838768692,-0.552841916845092,-0.398192228897376,-0.378323378336982,-0.426190948015814
2227,-0.409829128374567,-0.520481795205012,-0.407411073706898,-0.637328851056449,-0.513012973388096,-0.525170959898462,-0.525779285979292,-0.555093855002477,-0.493767507230192,-0.485742308702143,-0.526143299510026,-0.533966764745744,-0.549692589904589,-0.397236343020145,-0.377649298089478,-0.424837948241695
2228,-0.408683940019933,-0.517767188208754,-0.406300181318015,-0.632956968615098,-0.510404298842688,-0.522389845128877,-0.522989543145705,-0.551888335193839,-0.491431796673996,-0.483520421847928,-0.523348393767697,-0.531060896542819,-0.546563677794398,-0.396269761766915,-0.376960525535569,-0.423479885472345
2229,-0.407530866590316,-0.515066955654099,-0.40518091742459,-0.628622966230284,-0.507808496268424,-0.519624048099799,-0.520215240426941,-0.548704152584604,-0.489105086562071,-0.481305921043637,-0.520569001367213,-0.528172115494274,-0.543455016334561,-0.395292762202744,-0.376257394429927,-0.422116956887144
2230,-0.406370144643399,-0.512381018385596,-0.404053525483475,-0.624326431359648,-0.505225507819825,-0.516873476276696,-0.5174562835528,-0.545541129264523,-0.486787373959919,-0.479098826252193,-0.517805026999772,-0.525300303969472,-0.540366443025666,-0.39430561681493,-0.37554023314542,-0.420749356220753
2231,-0.405202006736985,-0.509709297725766,-0.402918244853793,-0.620066956667327,-0.502655275827136,-0.514138037792768,-0.514712578945426,-0.542399089201985,-0.484478655329947,-0.476899156508661,-0.515056376063652,-0.522445345361451,-0.537297797028363,-0.393308593581291,-0.374809364752797,-0.419377273815325
2232,-0.404026681489062,-0.507051715471649,-0.401775310858383,-0.615844139953437,-0.500097742797165,-0.511417641442804,-0.511984033712826,-0.539277858220701,-0.482178926543355,-0.474706929936748,-0.51232295465751,-0.519607124075736,-0.534248919143149,-0.392301956037458,-0.374065107099217,-0.418000896671953
2233,-0.402844393636995,-0.504408193891397,-0.400624954844366,-0.611657584084542,-0.4975528514141,-0.508712196677117,-0.509270555642452,-0.53617726397671,-0.479888182891837,-0.472522163765036,-0.509604669573769,-0.516785525519294,-0.53121965179043,-0.391285963343192,-0.373307772885654,-0.416620408501373
2234,-0.401655364095867,-0.501778655720886,-0.399467404242832,-0.607506896925097,-0.495020544540283,-0.506021613595543,-0.506572053194866,-0.533097135935687,-0.477606419099096,-0.470344874342984,-0.50690142829207,-0.513980436089634,-0.528209838990838,-0.390260870347749,-0.372537669743189,-0.415235989773931
2235,-0.400459810015971,-0.499163024160365,-0.398302882627664,-0.603391691269843,-0.492500765216972,-0.503345802941514,-0.503888435497472,-0.530037305350557,-0.475333629332185,-0.468175077156674,-0.504213138972812,-0.511191743164029,-0.525219326345817,-0.389226927654297,-0.371755100308193,-0.413847817768823
2236,-0.399257944839472,-0.49656122287113,-0.397131609773509,-0.599311584777139,-0.489993456665063,-0.500684676096186,-0.501219612338325,-0.526997605239409,-0.473069807212665,-0.466012786844322,-0.50153971045076,-0.508419335088895,-0.522247961018472,-0.388184381683404,-0.370960362296437,-0.412456066622619
2237,-0.39804997835625,-0.493973175972241,-0.395953801712911,-0.595266199903232,-0.487498562285791,-0.498038145072651,-0.498565494160007,-0.523977870363713,-0.470814945827587,-0.46385801721155,-0.498881052228725,-0.505663101169285,-0.519295591714658,-0.38713347473561,-0.370153748576126,-0.411060907377088
2238,-0.396836116758928,-0.49139880803725,-0.39476967079262,-0.591255163837437,-0.485016025661403,-0.495406122510198,-0.495925992053571,-0.520977937206815,-0.468569037740308,-0.461710781246428,-0.496237074471319,-0.502922931658526,-0.516362068664337,-0.386074445053093,-0.369335547239889,-0.409662508026315
2239,-0.395616562697109,-0.488838044090976,-0.393579425729078,-0.587278108438218,-0.482545790555807,-0.492788521668647,-0.493301017752564,-0.51799764395274,-0.466332075001129,-0.459571091134279,-0.49360768799879,-0.500198717747983,-0.513447243603169,-0.385007526880439,-0.368506041675723,-0.40826103356315
2240,-0.394391515330826,-0.486290809606297,-0.392383271663108,-0.583334670170164,-0.480087800915186,-0.490185256422747,-0.490690483627106,-0.515036830465257,-0.464104049157771,-0.457438958272268,-0.490992804280909,-0.497490351556953,-0.51055096975436,-0.383932950524546,-0.367665510636916,-0.406856646024967
2241,-0.393161170383215,-0.48375703050098,-0.391181410213811,-0.579424490041838,-0.477642000868602,-0.487596241256632,-0.488094302678047,-0.512095338267244,-0.461884951265683,-0.455314393283755,-0.488392335430948,-0.494797726122682,-0.507673101810737,-0.38285094241365,-0.366814228310968,-0.405449504538763
2242,-0.391925720192427,-0.481236633134534,-0.389974039531676,-0.575547213544496,-0.475208334728561,-0.485021391258345,-0.485512388531179,-0.509173010520316,-0.459674771898189,-0.45319740603244,-0.485806194199712,-0.492120735390513,-0.504813495917076,-0.381761725155499,-0.36595246438751,-0.404039765365606
2243,-0.390685353762784,-0.47872954430509,-0.388761354350928,-0.57170249059165,-0.472786746991559,-0.482460622114421,-0.482944655431527,-0.506269692004733,-0.457473501156476,-0.451088005636282,-0.483234293969647,-0.489459274204151,-0.501972009652651,-0.380665517594695,-0.365080484125246,-0.402627581944427
2244,-0.389440256815197,-0.476235691246315,-0.387543546041112,-0.567889975459484,-0.470377182338607,-0.479913850104526,-0.480391018237693,-0.503385229099571,-0.455281128679419,-0.44898620048121,-0.480676548749012,-0.486813238296056,-0.499148502014021,-0.379562534869194,-0.364198548417931,-0.401213104935179
2245,-0.388190611836853,-0.473755001624349,-0.386320802657929,-0.564109326728089,-0.46797958563573,-0.477380992096164,-0.477851392416275,-0.500519469763166,-0.453097643653253,-0.446891998234619,-0.478132873166118,-0.48418252427795,-0.496342833398048,-0.378452988465993,-0.363306913859397,-0.399796482261368
2246,-0.386936598130174,-0.47128740353477,-0.385093308993341,-0.560360207223518,-0.465593901934437,-0.474861965539439,-0.475325694036333,-0.497672263513807,-0.450923034821098,-0.444805405858662,-0.475603182463636,-0.481567029631448,-0.493554865585127,-0.377337086276019,-0.362405832807638,-0.398377859151968
2247,-0.385678391861078,-0.468832825499589,-0.383861246624939,-0.556642283960651,-0.463220076472181,-0.472356688461871,-0.47281383976394,-0.494843461410703,-0.44875729049232,-0.442726429623336,-0.473087392492961,-0.478966652698805,-0.490784461722656,-0.37621503264821,-0.361495553447971,-0.396957378182716
2248,-0.384416166106524,-0.466391196464263,-0.382624793964607,-0.552955228086849,-0.460858054672783,-0.469865079463278,-0.470315746856771,-0.492032916035187,-0.446600398551757,-0.440655075119365,-0.470585419708654,-0.476381292673771,-0.488031486308707,-0.37508702844282,-0.360576319855288,-0.395535179316815
2249,-0.383150090901384,-0.46396244579475,-0.381384126306471,-0.549298714826391,-0.458507782146844,-0.467387057710712,-0.467831333158771,-0.489240481472184,-0.444452346468786,-0.43859134727089,-0.468097181162929,-0.473810849592571,-0.485295805175927,-0.373953271083955,-0.359648372055405,-0.394111399945037
2250,-0.381880333284618,-0.461546503274574,-0.380139415874153,-0.545672423425694,-0.456169204692129,-0.464922542933443,-0.465360517094871,-0.48646601329192,-0.442313121306259,-0.436535250347953,-0.465622594500222,-0.471255224324989,-0.48257728547564,-0.372813954611344,-0.358711946085527,-0.392686174925248
2251,-0.380607057344791,-0.459143299101923,-0.378890831867343,-0.542076037099274,-0.453842268293934,-0.462471455418011,-0.46290321766577,-0.483709368531875,-0.440182709729278,-0.434486787978802,-0.463161577951803,-0.468714318565569,-0.479875795662166,-0.371669269731358,-0.35776727405384,-0.39125963662135
2252,-0.379330424264924,-0.456752763886776,-0.377638540507695,-0.538509242976482,-0.451526919125434,-0.460033716003324,-0.460459354442776,-0.480970405678975,-0.438061098013853,-0.432445963161989,-0.460714050330464,-0.466188034824915,-0.477191205477346,-0.370519403867294,-0.356814584198246,-0.38983191494166
2253,-0.378050592366687,-0.454374828648048,-0.376382705084049,-0.534971732048959,-0.449223103548,-0.457609246075813,-0.458028847562695,-0.478248984652027,-0.435948272055401,-0.4304127782783,-0.458279931025255,-0.463676276421114,-0.474523385935268,-0.369364541208931,-0.355854100944236,-0.388403137376726
2254,-0.376767717153964,-0.452009424810766,-0.375123485997007,-0.531463199118834,-0.446930768111509,-0.455197967564641,-0.455611617722789,-0.475544966784384,-0.433844217377121,-0.428387235102483,-0.455859139996288,-0.46117894747125,-0.471872209307197,-0.368204862761361,-0.354886044961947,-0.386973429036592
2255,-0.375481951355771,-0.449656484203266,-0.373861040802852,-0.527983342747635,-0.444649859554627,-0.452799802936962,-0.453207586175785,-0.472858214806836,-0.431748919138232,-0.426369334814805,-0.453451597769593,-0.458695952883033,-0.469237549106702,-0.36704054639312,-0.353910633222376,-0.385542912687523
2256,-0.37419344496856,-0.447315939054413,-0.372595524256835,-0.524531865205913,-0.442380324805074,-0.450414675193234,-0.450816674724939,-0.470188592830734,-0.429662362142075,-0.424359078012428,-0.451057225432037,-0.456227198346528,-0.466619280074977,-0.365871766883619,-0.35292807905279,-0.384111708788187
2257,-0.372902345297899,-0.444987721990854,-0.37132708835583,-0.52110847242356,-0.44012211097987,-0.448042507862581,-0.448438805719153,-0.467535966331341,-0.427584530844094,-0.422356464720603,-0.448675944626293,-0.453772590325986,-0.464017278166361,-0.36469869596988,-0.351938592191337,-0.382679935525312
2258,-0.371608796999552,-0.442671766034282,-0.370055882380366,-0.517712873940825,-0.437875165385563,-0.445683224998213,-0.446073902048151,-0.464900202131394,-0.425515409359676,-0.420361494403698,-0.446307677545875,-0.451332036051776,-0.46143142053404,-0.363521502392603,-0.350942378840862,-0.381247708848824
2259,-0.370312942119961,-0.440368004598737,-0.368782052936059,-0.514344782860003,-0.43563943551844,-0.443336751172882,-0.443721887137706,-0.462281168384894,-0.423454981471877,-0.418374165976048,-0.443952346930219,-0.448905443512415,-0.458861585515944,-0.362340351941564,-0.349939641721945,-0.379815142506469
2260,-0.369014920136137,-0.438076371487918,-0.367505743994426,-0.511003915797792,-0.433414869064714,-0.441003011474403,-0.441382684944918,-0.459678734561104,-0.421403230639017,-0.416394477812639,-0.441609876059821,-0.4464927214467,-0.456307652620825,-0.361155407500345,-0.348930580125175,-0.378382348077928
2261,-0.367714867994965,-0.435796800892526,-0.366227096933115,-0.50768999283832,-0.431201413900704,-0.438681931501211,-0.439056219953548,-0.457092771428765,-0.41936014000215,-0.41442242775963,-0.439280188751437,-0.444093779335934,-0.453769502514516,-0.359966829090427,-0.34791538996267,-0.376949435008439
2262,-0.366412920151952,-0.433529227387631,-0.36494625057555,-0.504402737486818,-0.428999018092984,-0.436373437357974,-0.436742417169397,-0.454523151040514,-0.417325692392421,-0.412458013144697,-0.436963209353323,-0.441708527396246,-0.451247017006378,-0.358774773914633,-0.346894263818838,-0.375516510641919
2263,-0.365109208609393,-0.431273585930051,-0.363663341229994,-0.501141876623931,-0.426807629898532,-0.434077455651253,-0.434441202115744,-0.451969746717516,-0.415299870338297,-0.410501230787235,-0.434658862740537,-0.439336876571006,-0.448740079035913,-0.357579396399944,-0.345867391000425,-0.374083680253607
