"","year","emissions"
"324","2273",16985.8765481185
"325","2274",16985.8765481185
"326","2275",16985.8765481185
"327","2276",16985.8765481185
"328","2277",16985.8765481185
"329","2278",16985.8765481185
"330","2279",16985.8765481185
"331","2280",16985.8765481185
"332","2281",16985.8765481185
"333","2282",16985.8765481185
"334","2283",16985.8765481185
"335","2284",16985.8765481185
"336","2285",16985.8765481185
"337","2286",16985.8765481185
"338","2287",16985.8765481185
"339","2288",16985.8765481185
"340","2289",16985.8765481185
"341","2290",16985.8765481185
"342","2291",16985.8765481185
"343","2292",16985.8765481185
"344","2293",16985.8765481185
"345","2294",16985.8765481185
"346","2295",16985.8765481185
"347","2296",16985.8765481185
"348","2297",16985.8765481185
"349","2298",16985.8765481185
"350","2299",16985.8765481185
"351","2300",16985.8765481185
"352","2301",16985.8765481185
"353","2302",16985.8765481185
"354","2303",16985.8765481185
"355","2304",16985.8765481185
"356","2305",16985.8765481185
"357","2306",16985.8765481185
"358","2307",16985.8765481185
"359","2308",16985.8765481185
"360","2309",16985.8765481185
"361","2310",16985.8765481185
"362","2311",16985.8765481185
"363","2312",16985.8765481185
"364","2313",16985.8765481185
"365","2314",16985.8765481185
"366","2315",16985.8765481185
"367","2316",16985.8765481185
"368","2317",16985.8765481185
"369","2318",16985.8765481185
"370","2319",16985.8765481185
"371","2320",16985.8765481185
"372","2321",16985.8765481185
"373","2322",16985.8765481185
"374","2323",16985.8765481185
"375","2324",16985.8765481185
"376","2325",16985.8765481185
"377","2326",16985.8765481185
"378","2327",16985.8765481185
"379","2328",16985.8765481185
"380","2329",16985.8765481185
"381","2330",16985.8765481185
"382","2331",16985.8765481185
"383","2332",16985.8765481185
"384","2333",16985.8765481185
"385","2334",16985.8765481185
"386","2335",16985.8765481185
"387","2336",16985.8765481185
"388","2337",16985.8765481185
"389","2338",16985.8765481185
"390","2339",16985.8765481185
"391","2340",16985.8765481185
"392","2341",16985.8765481185
"393","2342",16985.8765481185
"394","2343",16985.8765481185
"395","2344",16985.8765481185
"396","2345",16985.8765481185
"397","2346",16985.8765481185
"398","2347",16985.8765481185
"399","2348",16985.8765481185
"400","2349",16985.8765481185
"401","2350",16985.8765481185
"402","2351",16985.8765481185
"403","2352",16985.8765481185
"404","2353",16985.8765481185
"405","2354",16985.8765481185
"406","2355",16985.8765481185
"407","2356",16985.8765481185
"408","2357",16985.8765481185
"409","2358",16985.8765481185
"410","2359",16985.8765481185
"411","2360",16985.8765481185
"412","2361",16985.8765481185
"413","2362",16985.8765481185
"414","2363",16985.8765481185
"415","2364",16985.8765481185
"416","2365",16985.8765481185
"417","2366",16985.8765481185
"418","2367",16985.8765481185
"419","2368",16985.8765481185
"420","2369",16985.8765481185
"421","2370",16985.8765481185
"422","2371",16985.8765481185
"423","2372",16985.8765481185
"424","2373",16985.8765481185
"425","2374",16985.8765481185
"426","2375",16985.8765481185
"427","2376",16985.8765481185
"428","2377",16985.8765481185
"429","2378",16985.8765481185
"430","2379",16985.8765481185
"431","2380",16985.8765481185
"432","2381",16985.8765481185
"433","2382",16985.8765481185
"434","2383",16985.8765481185
"435","2384",16985.8765481185
"436","2385",16985.8765481185
"437","2386",16985.8765481185
"438","2387",16985.8765481185
"439","2388",16985.8765481185
"440","2389",16985.8765481185
"441","2390",16985.8765481185
"442","2391",16985.8765481185
"443","2392",16985.8765481185
"444","2393",16985.8765481185
"445","2394",16985.8765481185
"446","2395",16985.8765481185
"447","2396",16985.8765481185
"448","2397",16985.8765481185
"449","2398",16985.8765481185
"450","2399",16985.8765481185
"451","2400",16985.8765481185
"452","2401",16985.8765481185
"453","2402",16985.8765481185
"454","2403",16985.8765481185
"455","2404",16985.8765481185
"456","2405",16985.8765481185
"457","2406",16985.8765481185
"458","2407",16985.8765481185
"459","2408",16985.8765481185
"460","2409",16985.8765481185
"461","2410",16985.8765481185
"462","2411",16985.8765481185
"463","2412",16985.8765481185
"464","2413",16985.8765481185
"465","2414",16985.8765481185
"466","2415",16985.8765481185
"467","2416",16985.8765481185
"468","2417",16985.8765481185
"469","2418",16985.8765481185
"470","2419",16985.8765481185
"471","2420",16985.8765481185
"472","2421",16985.8765481185
"473","2422",16985.8765481185
"474","2423",16985.8765481185
"475","2424",16985.8765481185
"476","2425",16985.8765481185
"477","2426",16985.8765481185
"478","2427",16985.8765481185
"479","2428",16985.8765481185
"480","2429",16985.8765481185
"481","2430",16985.8765481185
"482","2431",16985.8765481185
"483","2432",16985.8765481185
"484","2433",16985.8765481185
"485","2434",16985.8765481185
"486","2435",16985.8765481185
"487","2436",16985.8765481185
"488","2437",16985.8765481185
"489","2438",16985.8765481185
"490","2439",16985.8765481185
"491","2440",16985.8765481185
"492","2441",16985.8765481185
"493","2442",16985.8765481185
"494","2443",16985.8765481185
"495","2444",16985.8765481185
"496","2445",16985.8765481185
"497","2446",16985.8765481185
"498","2447",16985.8765481185
"499","2448",16985.8765481185
"500","2449",16985.8765481185
"501","2450",16985.8765481185
"502","2451",16985.8765481185
"503","2452",16985.8765481185
"504","2453",16985.8765481185
"505","2454",16985.8765481185
"506","2455",16985.8765481185
"507","2456",16985.8765481185
"508","2457",16985.8765481185
"509","2458",16985.8765481185
"510","2459",16985.8765481185
"511","2460",16985.8765481185
"512","2461",16985.8765481185
"513","2462",16985.8765481185
"514","2463",16985.8765481185
"515","2464",16985.8765481185
"516","2465",16985.8765481185
"517","2466",16985.8765481185
"518","2467",16985.8765481185
"519","2468",16985.8765481185
"520","2469",16985.8765481185
"521","2470",16985.8765481185
"522","2471",16985.8765481185
"523","2472",16985.8765481185
"524","2473",16985.8765481185
"525","2474",16985.8765481185
"526","2475",16985.8765481185
"527","2476",16985.8765481185
"528","2477",16985.8765481185
"529","2478",16985.8765481185
"530","2479",16985.8765481185
"531","2480",16985.8765481185
"532","2481",16985.8765481185
"533","2482",16985.8765481185
"534","2483",16985.8765481185
"535","2484",16985.8765481185
"536","2485",16985.8765481185
"537","2486",16985.8765481185
"538","2487",16985.8765481185
"539","2488",16985.8765481185
"540","2489",16985.8765481185
"541","2490",16985.8765481185
"542","2491",16985.8765481185
"543","2492",16985.8765481185
"544","2493",16985.8765481185
"545","2494",16985.8765481185
"546","2495",16985.8765481185
"547","2496",16985.8765481185
"548","2497",16985.8765481185
"549","2498",16985.8765481185
"550","2499",16985.8765481185
"551","2500",16985.8765481185
"552","2501",16985.8765481185
"553","2502",16985.8765481185
"554","2503",16985.8765481185
"555","2504",16985.8765481185
"556","2505",16985.8765481185
"557","2506",16985.8765481185
"558","2507",16985.8765481185
"559","2508",16985.8765481185
"560","2509",16985.8765481185
"561","2510",16985.8765481185
"562","2511",16985.8765481185
"563","2512",16985.8765481185
"564","2513",16985.8765481185
"565","2514",16985.8765481185
"566","2515",16985.8765481185
"567","2516",16985.8765481185
"568","2517",16985.8765481185
"569","2518",16985.8765481185
"570","2519",16985.8765481185
"571","2520",16985.8765481185
"572","2521",16985.8765481185
"573","2522",16985.8765481185
"574","2523",16985.8765481185
"575","2524",16985.8765481185
"576","2525",16985.8765481185
"577","2526",16985.8765481185
"578","2527",16985.8765481185
"579","2528",16985.8765481185
"580","2529",16985.8765481185
"581","2530",16985.8765481185
"582","2531",16985.8765481185
"583","2532",16985.8765481185
"584","2533",16985.8765481185
"585","2534",16985.8765481185
"586","2535",16985.8765481185
"587","2536",16985.8765481185
"588","2537",16985.8765481185
"589","2538",16985.8765481185
"590","2539",16985.8765481185
"591","2540",16985.8765481185
"592","2541",16985.8765481185
"593","2542",16985.8765481185
"594","2543",16985.8765481185
"595","2544",16985.8765481185
"596","2545",16985.8765481185
"597","2546",16985.8765481185
"598","2547",16985.8765481185
"599","2548",16985.8765481185
"600","2549",16985.8765481185
"601","2550",16985.8765481185
"602","2551",16985.8765481185
"603","2552",16985.8765481185
"604","2553",16985.8765481185
"605","2554",16985.8765481185
"606","2555",16985.8765481185
"607","2556",16985.8765481185
"608","2557",16985.8765481185
"609","2558",16985.8765481185
"610","2559",16985.8765481185
"611","2560",16985.8765481185
"612","2561",16985.8765481185
"613","2562",16985.8765481185
"614","2563",16985.8765481185
"615","2564",16985.8765481185
"616","2565",16985.8765481185
"617","2566",16985.8765481185
"618","2567",16985.8765481185
"619","2568",16985.8765481185
"620","2569",16985.8765481185
"621","2570",16985.8765481185
"622","2571",16985.8765481185
"623","2572",16985.8765481185
"624","2573",16985.8765481185
"625","2574",16985.8765481185
"626","2575",16985.8765481185
"627","2576",16985.8765481185
"628","2577",16985.8765481185
"629","2578",16985.8765481185
"630","2579",16985.8765481185
"631","2580",16985.8765481185
"632","2581",16985.8765481185
"633","2582",16985.8765481185
"634","2583",16985.8765481185
"635","2584",16985.8765481185
"636","2585",16985.8765481185
"637","2586",16985.8765481185
"638","2587",16985.8765481185
"639","2588",16985.8765481185
"640","2589",16985.8765481185
"641","2590",16985.8765481185
"642","2591",16985.8765481185
"643","2592",16985.8765481185
"644","2593",16985.8765481185
"645","2594",16985.8765481185
"646","2595",16985.8765481185
"647","2596",16985.8765481185
"648","2597",16985.8765481185
"649","2598",16985.8765481185
"650","2599",16985.8765481185
"651","2600",16985.8765481185
"652","2601",16985.8765481185
"653","2602",16985.8765481185
"654","2603",16985.8765481185
"655","2604",16985.8765481185
"656","2605",16985.8765481185
"657","2606",16985.8765481185
"658","2607",16985.8765481185
"659","2608",16985.8765481185
"660","2609",16985.8765481185
"661","2610",16985.8765481185
"662","2611",16985.8765481185
"663","2612",16985.8765481185
"664","2613",16985.8765481185
"665","2614",16985.8765481185
"666","2615",16985.8765481185
"667","2616",16985.8765481185
"668","2617",16985.8765481185
"669","2618",16985.8765481185
"670","2619",16985.8765481185
"671","2620",16985.8765481185
"672","2621",16985.8765481185
"673","2622",16985.8765481185
"674","2623",16985.8765481185
"675","2624",16985.8765481185
"676","2625",16985.8765481185
"677","2626",16985.8765481185
"678","2627",16985.8765481185
"679","2628",16985.8765481185
"680","2629",16985.8765481185
"681","2630",16985.8765481185
"682","2631",16985.8765481185
"683","2632",16985.8765481185
"684","2633",16985.8765481185
"685","2634",16985.8765481185
"686","2635",16985.8765481185
"687","2636",16985.8765481185
"688","2637",16985.8765481185
"689","2638",16985.8765481185
"690","2639",16985.8765481185
"691","2640",16985.8765481185
"692","2641",16985.8765481185
"693","2642",16985.8765481185
"694","2643",16985.8765481185
"695","2644",16985.8765481185
"696","2645",16985.8765481185
"697","2646",16985.8765481185
"698","2647",16985.8765481185
"699","2648",16985.8765481185
"700","2649",16985.8765481185
"701","2650",16985.8765481185
"702","2651",16985.8765481185
"703","2652",16985.8765481185
"704","2653",16985.8765481185
"705","2654",16985.8765481185
"706","2655",16985.8765481185
"707","2656",16985.8765481185
"708","2657",16985.8765481185
"709","2658",16985.8765481185
"710","2659",16985.8765481185
"711","2660",16985.8765481185
"712","2661",16985.8765481185
"713","2662",16985.8765481185
"714","2663",16985.8765481185
"715","2664",16985.8765481185
"716","2665",16985.8765481185
"717","2666",16985.8765481185
"718","2667",16985.8765481185
"719","2668",16985.8765481185
"720","2669",16985.8765481185
"721","2670",16985.8765481185
"722","2671",16985.8765481185
"723","2672",16985.8765481185
"724","2673",16985.8765481185
"725","2674",16985.8765481185
"726","2675",16985.8765481185
"727","2676",16985.8765481185
"728","2677",16985.8765481185
"729","2678",16985.8765481185
"730","2679",16985.8765481185
"731","2680",16985.8765481185
"732","2681",16985.8765481185
"733","2682",16985.8765481185
"734","2683",16985.8765481185
"735","2684",16985.8765481185
"736","2685",16985.8765481185
"737","2686",16985.8765481185
"738","2687",16985.8765481185
"739","2688",16985.8765481185
"740","2689",16985.8765481185
