"year","ANZ","CAM","CAN","CHI","EEU","FSU","JPK","LAM","MAF","MDE","SAS","SEA","SIS","SSA","USA","WEU"
1985,0.768,2.232,1.23,1.468,0.511,0.875,0.717,1.974,2.572,3.295,2.214,2.045,1.53,2.86,0.983,0.283
1986,0.768,2.232,1.23,1.468,0.511,0.875,0.717,1.974,2.572,3.295,2.214,2.045,1.53,2.86,0.983,0.283
1987,0.768,2.232,1.23,1.468,0.511,0.875,0.717,1.974,2.572,3.295,2.214,2.045,1.53,2.86,0.983,0.283
1988,0.768,2.232,1.23,1.468,0.511,0.875,0.717,1.974,2.572,3.295,2.214,2.045,1.53,2.86,0.983,0.283
1989,0.768,2.232,1.23,1.468,0.511,0.875,0.717,1.974,2.572,3.295,2.214,2.045,1.53,2.86,0.983,0.283
1990,1.785,2.038,1.281,1.12,0.163,0.154,0.478,1.677,2.029,2.367,1.996,1.735,1.34,2.67,0.999,0.376
1991,1.785,2.038,1.281,1.12,0.163,0.154,0.478,1.677,2.029,2.367,1.996,1.735,1.34,2.67,0.999,0.376
1992,1.785,2.038,1.281,1.12,0.163,0.154,0.478,1.677,2.029,2.367,1.996,1.735,1.34,2.67,0.999,0.376
1993,1.785,2.038,1.281,1.12,0.163,0.154,0.478,1.677,2.029,2.367,1.996,1.735,1.34,2.67,0.999,0.376
1994,1.785,2.038,1.281,1.12,0.163,0.154,0.478,1.677,2.029,2.367,1.996,1.735,1.34,2.67,0.999,0.376
1995,1.017,1.859,1.012,0.938,0.031,-0.019,0.366,1.536,1.959,2.244,1.817,1.543,1.378,2.52,0.835,0.193
1996,1.017,1.859,1.012,0.938,0.031,-0.019,0.366,1.536,1.959,2.244,1.817,1.543,1.378,2.52,0.835,0.193
1997,1.017,1.859,1.012,0.938,0.031,-0.019,0.366,1.536,1.959,2.244,1.817,1.543,1.378,2.52,0.835,0.193
1998,1.017,1.859,1.012,0.938,0.031,-0.019,0.366,1.536,1.959,2.244,1.817,1.543,1.378,2.52,0.835,0.193
1999,1.017,1.859,1.012,0.938,0.031,-0.019,0.366,1.536,1.959,2.244,1.817,1.543,1.378,2.52,0.835,0.193
2000,1.016,1.781,0.943,0.921,0.038,-0.008,0.423,1.487,1.986,2.222,1.765,1.517,1.344,2.496,0.782,0.184
2001,1.014,1.703,0.873,0.904,0.044,0.003,0.481,1.439,2.012,2.2,1.714,1.49,1.31,2.471,0.729,0.176
2002,1.012,1.625,0.804,0.886,0.05,0.013,0.539,1.39,2.039,2.177,1.662,1.463,1.275,2.446,0.676,0.167
2003,1.011,1.547,0.735,0.869,0.056,0.024,0.596,1.341,2.065,2.155,1.611,1.437,1.241,2.422,0.622,0.159
2004,1.009,1.469,0.666,0.852,0.063,0.035,0.654,1.292,2.091,2.133,1.559,1.41,1.206,2.397,0.569,0.151
2005,1.008,1.391,0.596,0.835,0.069,0.046,0.712,1.244,2.118,2.111,1.508,1.383,1.172,2.373,0.516,0.142
2006,1.006,1.313,0.527,0.818,0.075,0.057,0.769,1.195,2.144,2.089,1.456,1.357,1.138,2.348,0.463,0.134
2007,1.005,1.234,0.458,0.801,0.081,0.068,0.827,1.146,2.171,2.067,1.405,1.33,1.103,2.324,0.41,0.125
2008,1.003,1.156,0.389,0.784,0.088,0.078,0.885,1.097,2.197,2.044,1.353,1.303,1.069,2.299,0.356,0.117
2009,1.002,1.078,0.319,0.767,0.094,0.089,0.942,1.049,2.224,2.022,1.302,1.277,1.034,2.275,0.303,0.108
2010,1,1,0.25,0.75,0.1,0.1,1,1,2.25,2,1.25,1.25,1,2.25,0.25,0.1
2011,0.95,0.975,0.23,0.725,0.095,0.095,0.95,0.975,2.2,1.95,1.225,1.225,0.975,2.2,0.23,0.095
2012,0.9,0.95,0.21,0.7,0.09,0.09,0.9,0.95,2.15,1.9,1.2,1.2,0.95,2.15,0.21,0.09
2013,0.85,0.925,0.19,0.675,0.085,0.085,0.85,0.925,2.1,1.85,1.175,1.175,0.925,2.1,0.19,0.085
2014,0.8,0.9,0.17,0.65,0.08,0.08,0.8,0.9,2.05,1.8,1.15,1.15,0.9,2.05,0.17,0.08
2015,1.31429711011239,1.39993007754602,0.858234561251914,0.364488987427447,-0.0803701423227166,0.138291594298834,-0.0481232176747004,1.08102739497609,1.53917583381127,2.00137010412385,1.51839012525787,1.09710424193152,0.798648761893905,2.5668054824088,0.649091292462245,0.305830817138775
2016,1.25233410155781,1.40697308733785,0.816377686354195,0.350919869967896,-0.0925226121372469,0.137452034005778,-0.0888026233167016,1.07950154699134,1.53065925485492,1.97347644729902,1.51983353888919,1.08665902975366,0.807990997803767,2.56292248537588,0.620370315503052,0.266196893939021
2017,1.19037109300322,1.41401609712968,0.774520811456476,0.337350752508345,-0.104675081951777,0.136612473712723,-0.129482028958703,1.07797569900659,1.52214267589857,1.94558279047419,1.52127695252051,1.0762138175758,0.817333233713629,2.55903948834296,0.591649338543858,0.226562970739268
2018,1.12840808444863,1.42105910692151,0.732663936558757,0.323781635048794,-0.116827551766308,0.135772913419667,-0.170161434600704,1.07644985102184,1.51362609694222,1.91768913364936,1.52272036615182,1.06576860539794,0.82667546962349,2.55515649131005,0.562928361584665,0.186929047539515
2019,1.06644507589404,1.42810211671335,0.690807061661038,0.310212517589243,-0.128980021580838,0.134933353126612,-0.210840840242705,1.07492400303709,1.50510951798588,1.88979547682453,1.52416377978314,1.05532339322008,0.836017705533352,2.55127349427713,0.534207384625471,0.147295124339761
2020,1.00448206733945,1.43514512650518,0.64895018676332,0.296643400129692,-0.141132491395368,0.134093792833556,-0.251520245884707,1.07339815505234,1.49659293902953,1.8619018199997,1.52560719341446,1.04487818104222,0.845359941443213,2.54739049724422,0.505486407666278,0.107661201140008
2021,0.946981337276309,1.42976730840767,0.598486922936887,0.271350884265584,-0.159598021469116,0.122120148841396,-0.288188755003831,1.06214429070158,1.47533300386651,1.8334035181709,1.50885588904352,1.02619275363402,0.845954656367995,2.53046191910848,0.470548904469874,0.0785011719176421
2022,0.889480607213167,1.42438949031015,0.548023659110455,0.246058368401476,-0.178063551542864,0.110146504849236,-0.324857264122955,1.05089042635082,1.4540730687035,1.80490521634209,1.49210458467258,1.00750732622581,0.846549371292777,2.51353334097273,0.43561140127347,0.0493411426952761
2023,0.831979877150024,1.41901167221264,0.497560395284022,0.220765852537368,-0.196529081616612,0.0981728608570753,-0.36152577324208,1.03963656200006,1.43281313354048,1.77640691451328,1.47535328030165,0.988821898817611,0.847144086217559,2.49660476283699,0.400673898077066,0.0201811134729102
2024,0.774479147086882,1.41363385411513,0.44709713145759,0.19547333667326,-0.21499461169036,0.0861992168649151,-0.398194282361204,1.0283826976493,1.41155319837746,1.74790861268448,1.45860197593071,0.970136471409409,0.847738801142341,2.47967618470125,0.365736394880662,-0.00897891574945575
2025,0.716978417023739,1.40825603601762,0.396633867631158,0.170180820809152,-0.233460141764108,0.0742255728727548,-0.434862791480328,1.01712883329854,1.39029326321445,1.71941031085567,1.44185067155977,0.951451044001206,0.848333516067123,2.46274760656551,0.330798891684259,-0.0381389449718217
2026,0.677858211375746,1.39062977835708,0.360964007577991,0.141819350134407,-0.253536195922595,0.0649611116223392,-0.466333199634674,0.999576268906104,1.36217349013233,1.69388315562264,1.42215071285048,0.929317144969537,0.834199087995939,2.44570658435689,0.301588570021116,-0.0594119922313885
2027,0.638738005727753,1.37300352069653,0.325294147524824,0.113457879459662,-0.273612250081081,0.0556966503719236,-0.49780360778902,0.982023704513666,1.33405371705021,1.66835600038961,1.40245075414118,0.907183245937868,0.820064659924755,2.42866556214828,0.272378248357974,-0.0806850394909553
2028,0.599617800079759,1.35537726303599,0.289624287471657,0.0850964087849171,-0.293688304239568,0.046432189121508,-0.529274015943366,0.964471140121228,1.30593394396809,1.64282884515657,1.38275079543189,0.885049346906199,0.805930231853571,2.41162453993967,0.243167926694832,-0.101958086750522
2029,0.560497594431766,1.33775100537544,0.25395442741849,0.0567349381101723,-0.313764358398054,0.0371677278710925,-0.560744424097712,0.94691857572879,1.27781417088597,1.61730168992354,1.36305083672259,0.86291544787453,0.791795803782387,2.39458351773106,0.213957605031689,-0.123231134010089
2030,0.521377388783772,1.3201247477149,0.218284567365323,0.0283734674354275,-0.333840412556541,0.0279032666206769,-0.592214832252058,0.929366011336352,1.24969439780385,1.5917745346905,1.34335087801329,0.840781548842862,0.777661375711203,2.37754249552244,0.184747283368547,-0.144504181269656
2031,0.496982141663311,1.29306766493444,0.19236828877959,-0.00503849809580847,-0.352529887246542,0.0234349397341527,-0.616483168581412,0.904970400915701,1.22072673004308,1.56260478493318,1.31842201620902,0.809684071252663,0.75508840178482,2.34340923222331,0.166142843894574,-0.157433058371608
2032,0.47258689454285,1.26601058215399,0.166452010193856,-0.0384504636270444,-0.371219361936543,0.0189666128476285,-0.640751504910766,0.88057479049505,1.19175906228231,1.53343503517586,1.29349315440474,0.778586593662465,0.732515427858438,2.30927596892418,0.147538404420602,-0.17036193547356
2033,0.448191647422389,1.23895349937353,0.140535731608122,-0.0718624291582803,-0.389908836626545,0.0144982859611043,-0.66501984124012,0.856179180074399,1.16279139452155,1.50426528541854,1.26856429260046,0.747489116072266,0.709942453932055,2.27514270562504,0.128933964946629,-0.183290812575512
2034,0.423796400301928,1.21189641659307,0.114619453022389,-0.105274394689516,-0.408598311316546,0.01002995907458,-0.689288177569474,0.831783569653748,1.13382372676078,1.47509553566122,1.24363543079618,0.716391638482068,0.687369480005673,2.24100944232591,0.110329525472657,-0.196219689677464
2035,0.399401153181467,1.18483933381262,0.0887031744366551,-0.138686360220752,-0.427287786006547,0.00556163218805583,-0.713556513898828,0.807387959233097,1.10485605900001,1.4459257859039,1.2187065689919,0.685294160891869,0.66479650607929,2.20687617902677,0.091725085998684,-0.209148566779416
2036,0.380931554904445,1.1648725056284,0.0691718028958332,-0.168561937180995,-0.439076475685558,0.0137359783777136,-0.737603695846618,0.789050508049343,1.08618964753227,1.42633557220508,1.20387727588725,0.660819071093997,0.647319408401654,2.18012615834739,0.0736279255755745,-0.222506496039372
2037,0.362461956627422,1.14490567744418,0.0496404313550114,-0.198437514141239,-0.450865165364569,0.0219103245673713,-0.761650877794409,0.770713056865588,1.06752323606452,1.40674535850626,1.18904798278261,0.636343981296124,0.629842310724018,2.153376137668,0.055530765152465,-0.235864425299328
2038,0.3439923583504,1.12493884925996,0.0301090598141895,-0.228313091101482,-0.46265385504358,0.030084670757029,-0.785698059742199,0.752375605681834,1.04885682459678,1.38715514480744,1.17421868967796,0.611868891498251,0.612365213046382,2.12662611698861,0.0374336047293555,-0.249222354559284
2039,0.325522760073378,1.10497202107574,0.0105776882733677,-0.258188668061725,-0.474442544722591,0.0382590169466868,-0.80974524168999,0.73403815449808,1.03019041312904,1.36756493110862,1.15938939657331,0.587393801700378,0.594888115368746,2.09987609630923,0.019336444306246,-0.26258028381924
2040,0.307053161796356,1.08500519289152,-0.00895368326745416,-0.288064245021968,-0.486231234401602,0.0464333631363445,-0.83379242363778,0.715700703314326,1.01152400166129,1.34797471740979,1.14456010346866,0.562918711902505,0.57741101769111,2.07312607562984,0.00123928388313654,-0.275938213079197
2041,0.288815185005955,1.07031318404716,-0.0257418041105861,-0.311264309090584,-0.491825989496184,0.0549638044456113,-0.857368709284976,0.701855119241981,0.999585320019336,1.33285412469597,1.13414711873708,0.544494002605078,0.565062942459162,2.04856893921714,-0.018413708932199,-0.293162831927369
2042,0.270577208215554,1.05562117520281,-0.0425299249537181,-0.3344643731592,-0.497420744590766,0.0634942457548782,-0.880944994932171,0.688009535169636,0.987646638377382,1.31773353198215,1.1237341340055,0.526069293307652,0.552714867227215,2.02401180280444,-0.0380667017475345,-0.310387450775542
2043,0.252339231425154,1.04092916635846,-0.0593180457968501,-0.357664437227816,-0.503015499685349,0.072024687064145,-0.904521280579367,0.674163951097291,0.975707956735428,1.30261293926833,1.11332114927392,0.507644584010225,0.540366791995268,1.99945466639174,-0.05771969456287,-0.327612069623715
2044,0.234101254634753,1.0262371575141,-0.076106166639982,-0.380864501296432,-0.508610254779931,0.0805551283734118,-0.928097566226562,0.660318367024946,0.963769275093473,1.28749234655452,1.10290816454234,0.489219874712798,0.528018716763321,1.97489752997904,-0.0773726873782055,-0.344836688471888
2045,0.215863277844353,1.01154514866975,-0.092894287483114,-0.404064565365048,-0.514205009874513,0.0890855696826787,-0.951673851873758,0.646472782952601,0.951830593451519,1.2723717538407,1.09249517981076,0.470795165415372,0.515670641531374,1.95034039356634,-0.097025680193541,-0.362061307320061
2046,0.194989226477915,0.998205909219587,-0.109477354210927,-0.42165392455688,-0.51872033862431,0.093679053518243,-0.975064931759317,0.633813608565936,0.939508311651038,1.25685093804018,1.07894303908553,0.457486153722435,0.505336944241792,1.92599936120676,-0.113864418212131,-0.382691332771066
2047,0.174115175111478,0.984866669769429,-0.126060420938741,-0.439243283748711,-0.523235667374107,0.0982725373538074,-0.998456011644877,0.621154434179272,0.927186029850557,1.24133012223966,1.0653908983603,0.444177142029498,0.49500324695221,1.90165832884718,-0.13070315623072,-0.403321358222071
2048,0.15324112374504,0.97152743031927,-0.142643487666554,-0.456832642940543,-0.527750996123904,0.102866021189372,-1.02184709153044,0.608495259792607,0.914863748050077,1.22580930643914,1.05183875763507,0.430868130336561,0.484669549662629,1.8773172964876,-0.14754189424931,-0.423951383673076
2049,0.132367072378603,0.958188190869111,-0.159226554394367,-0.474422002132375,-0.5322663248737,0.107459505024936,-1.045238171416,0.595836085405943,0.902541466249596,1.21028849063862,1.03828661690984,0.417559118643624,0.474335852373047,1.85297626412802,-0.1643806322679,-0.444581409124081
2050,0.111493021012166,0.944848951418953,-0.17580962112218,-0.492011361324207,-0.536781653623497,0.1120529888605,-1.06862925130156,0.583176911019279,0.890219184449115,1.1947676748381,1.02473447618461,0.404250106950688,0.464002155083465,1.82863523176844,-0.181219370286489,-0.465211434575086
2051,0.0905085793112992,0.92887510591658,-0.189475880688443,-0.507133240192217,-0.544118224114727,0.112414142568946,-1.08851340149361,0.568229502739519,0.872466230272422,1.17445133728236,1.00347615845616,0.390074926429511,0.45079167357907,1.79530186789184,-0.190793987283946,-0.483574505579274
2052,0.0695241376104327,0.912901260414207,-0.203142140254706,-0.522255119060226,-0.551454794605957,0.112775296277392,-1.10839755168566,0.553282094459759,0.854713276095729,1.15413499972662,0.982217840727704,0.375899745908335,0.437581192074674,1.76196850401525,-0.200368604281402,-0.501937576583462
2053,0.0485396959095663,0.896927414911834,-0.216808399820969,-0.537376997928236,-0.558791365097187,0.113136449985838,-1.12828170187771,0.53833468618,0.836960321919036,1.13381866217087,0.960959522999252,0.361724565387158,0.424370710570279,1.72863514013865,-0.209943221278859,-0.52030064758765
2054,0.0275552542086999,0.880953569409462,-0.230474659387232,-0.552498876796246,-0.566127935588416,0.113497603694284,-1.14816585206976,0.52338727790024,0.819207367742343,1.11350232461513,0.9397012052708,0.347549384865982,0.411160229065883,1.69530177626206,-0.219517838276315,-0.538663718591839
2055,0.00657081250783342,0.864979723907089,-0.244140918953495,-0.567620755664255,-0.573464506079646,0.113858757402729,-1.16805000226181,0.508439869620481,0.80145441356565,1.09318598705939,0.918442887542348,0.333374204344805,0.397949747561488,1.66196841238546,-0.229092455273772,-0.557026789596027
2056,-0.0129321604890498,0.850213375601427,-0.255783789647697,-0.576191409661255,-0.584736026665917,0.114642565206777,-1.18992404030374,0.495209454190353,0.781896515453022,1.07415563896754,0.89682213241288,0.322578188790903,0.38711732715762,1.63042386427784,-0.235760907914491,-0.570787179059944
2057,-0.032435133485933,0.835447027295766,-0.267426660341898,-0.584762063658255,-0.596007547252189,0.115426373010825,-1.21179807834566,0.481979038760225,0.762338617340395,1.05512529087569,0.875201377283412,0.311782173237001,0.376284906753752,1.59887931617022,-0.24242936055521,-0.584547568523861
2058,-0.0519381064828162,0.820680678990104,-0.2790695310361,-0.593332717655255,-0.60727906783846,0.116210180814873,-1.23367211638759,0.468748623330097,0.742780719227767,1.03609494278384,0.853580622153944,0.300986157683099,0.365452486349884,1.56733476806259,-0.249097813195929,-0.598307957987778
2059,-0.0714410794796994,0.805914330684443,-0.290712401730302,-0.601903371652255,-0.618550588424731,0.116993988618921,-1.25554615442951,0.45551820789997,0.723222821115139,1.01706459469199,0.831959867024477,0.290190142129196,0.354620065946016,1.53579021995497,-0.255766265836648,-0.612068347451695
2060,-0.0909440524765825,0.791147982378781,-0.302355272424504,-0.610474025649255,-0.629822109011002,0.117777796422969,-1.27742019247143,0.442287792469842,0.703664923002512,0.998034246600144,0.810339111895009,0.279394126575294,0.343787645542148,1.50424567184735,-0.262434718477367,-0.625828736915612
2061,-0.113719441454985,0.78243374696604,-0.317971998709079,-0.611616674818762,-0.643760593081086,0.119934298468545,-1.2984965666963,0.432703796747633,0.687691732096769,0.981606625794949,0.793190021495498,0.272574456573551,0.33825056898614,1.47735450096646,-0.271321490881469,-0.636463329583081
2062,-0.136494830433387,0.773719511553299,-0.333588724993654,-0.61275932398827,-0.65769907715117,0.122090800514121,-1.31957294092117,0.423119801025424,0.671718541191026,0.965179004989754,0.776040931095987,0.265754786571808,0.332713492430132,1.45046333008557,-0.280208263285571,-0.64709792225055
2063,-0.159270219411789,0.765005276140558,-0.349205451278229,-0.613901973157778,-0.671637561221254,0.124247302559697,-1.34064931514603,0.413535805303216,0.655745350285284,0.948751384184559,0.758891840696476,0.258935116570065,0.327176415874124,1.42357215920469,-0.289095035689673,-0.657732514918019
2064,-0.182045608390191,0.756291040727817,-0.364822177562805,-0.615044622327285,-0.685576045291338,0.126403804605273,-1.3617256893709,0.403951809581007,0.639772159379541,0.932323763379364,0.741742750296965,0.252115446568322,0.321639339318116,1.3966809883238,-0.297981808093775,-0.668367107585488
2065,-0.204820997368593,0.747576805315076,-0.38043890384738,-0.616187271496793,-0.699514529361422,0.128560306650849,-1.38280206359577,0.394367813858798,0.623798968473799,0.915896142574169,0.724593659897455,0.245295776566579,0.316102262762108,1.36978981744291,-0.306868580497877,-0.679001700252957
2066,-0.224963698586949,0.741277625443328,-0.396023014440903,-0.612685042242769,-0.706375665029093,0.135268920940752,-1.39868309023597,0.387794260724328,0.613205464317215,0.905811938382213,0.712870637001712,0.238726343570432,0.31448481640926,1.34643420228511,-0.31854432982231,-0.684928587195064
2067,-0.245106399805304,0.734978445571581,-0.411607125034426,-0.609182812988744,-0.713236800696764,0.141977535230655,-1.41456411687617,0.381220707589858,0.602611960160631,0.895727734190257,0.70114761410597,0.232156910574286,0.312867370056411,1.3230785871273,-0.330220079146744,-0.690855474137171
2068,-0.265249101023659,0.728679265699834,-0.427191235627948,-0.60568058373472,-0.720097936364434,0.148686149520558,-1.43044514351637,0.374647154455388,0.592018456004046,0.885643529998301,0.689424591210228,0.22558747757814,0.311249923703563,1.2997229719695,-0.341895828471177,-0.696782361079278
2069,-0.285391802242014,0.722380085828087,-0.442775346221471,-0.602178354480696,-0.726959072032105,0.155394763810461,-1.44632617015657,0.368073601320917,0.581424951847462,0.875559325806345,0.677701568314486,0.219018044581993,0.309632477350714,1.27636735681169,-0.353571577795611,-0.702709248021385
2070,-0.30553450346037,0.71608090595634,-0.458359456814994,-0.598676125226671,-0.733820207699776,0.162103378100364,-1.46220719679677,0.361500048186447,0.570831447690878,0.86547512161439,0.665978545418744,0.212448611585847,0.308015030997866,1.25301174165389,-0.365247327120044,-0.708636134963492
2071,-0.325087902116992,0.710262735930183,-0.475461988879742,-0.594059644544533,-0.729895104583751,0.170853074417865,-1.47296623238082,0.357189822579489,0.566381752867433,0.859447531257738,0.65801067294653,0.208685985778159,0.306643675005027,1.23347306495653,-0.379460545003347,-0.713507633047326
2072,-0.344641300773614,0.704444565904025,-0.49256452094449,-0.589443163862395,-0.725970001467726,0.179602770735365,-1.48372526796487,0.352879596972531,0.561932058043988,0.853419940901086,0.650042800474315,0.20492335997047,0.305272319012189,1.21393438825917,-0.39367376288665,-0.718379131131159
2073,-0.364194699430236,0.698626395877868,-0.509667053009237,-0.584826683180257,-0.722044898351701,0.188352467052866,-1.49448430354892,0.348569371365572,0.557482363220543,0.847392350544434,0.642074928002101,0.201160734162782,0.30390096301935,1.19439571156181,-0.407886980769954,-0.723250629214993
2074,-0.383748098086858,0.692808225851711,-0.526769585073985,-0.580210202498119,-0.718119795235677,0.197102163370366,-1.50524333913297,0.344259145758614,0.553032668397098,0.841364760187782,0.634107055529887,0.197398108355094,0.302529607026512,1.17485703486445,-0.422100198653257,-0.728122127298827
2075,-0.40330149674348,0.686990055825554,-0.543872117138733,-0.575593721815981,-0.714194692119652,0.205851859687867,-1.51600237471702,0.339948920151656,0.548582973573652,0.83533716983113,0.626139183057672,0.193635482547405,0.301158251033673,1.15531835816709,-0.43631341653656,-0.732993625382661
2076,-0.42402499170322,0.681028512286219,-0.561852280807293,-0.566338568292335,-0.702276167480458,0.212250408917711,-1.52092400405866,0.33839275780978,0.547911628469264,0.831225590482445,0.618805667937452,0.192675987860644,0.300818286372615,1.13566091576864,-0.452814283966416,-0.738994210531467
2077,-0.44474848666296,0.675066968746885,-0.579832444475854,-0.557083414768689,-0.690357642841264,0.218648958147556,-1.52584563340031,0.336836595467904,0.547240283364876,0.82711401113376,0.611472152817232,0.191716493173884,0.300478321711557,1.1160034733702,-0.469315151396272,-0.744994795680274
2078,-0.4654719816227,0.66910542520755,-0.597812608144415,-0.547828261245042,-0.67843911820207,0.225047507377401,-1.53076726274195,0.335280433126028,0.546568938260488,0.823002431785076,0.604138637697011,0.190756998487123,0.300138357050499,1.09634603097175,-0.485816018826128,-0.75099538082908
2079,-0.486195476582441,0.663143881668216,-0.615792771812975,-0.538573107721396,-0.666520593562876,0.231446056607245,-1.5356888920836,0.333724270784153,0.545897593156099,0.818890852436391,0.596805122576791,0.189797503800362,0.299798392389441,1.0766885885733,-0.502316886255985,-0.756995965977887
2080,-0.506918971542181,0.657182338128881,-0.633772935481536,-0.52931795419775,-0.654602068923682,0.23784460583709,-1.54061052142525,0.332168108442277,0.545226248051711,0.814779273087707,0.589471607456571,0.188838009113601,0.299458427728383,1.05703114617486,-0.518817753685841,-0.762996551126693
2081,-0.526951487243761,0.651793564150775,-0.65165310255384,-0.513539896762705,-0.640524111920562,0.241150145076778,-1.54669439293895,0.332359722894244,0.544529901891249,0.810544382579015,0.581873759292328,0.189374039915076,0.299362641990575,1.03939956071786,-0.534145560721269,-0.770240031804552
2082,-0.546984002945341,0.64640479017267,-0.669533269626144,-0.497761839327659,-0.626446154917442,0.244455684316467,-1.55277826445265,0.332551337346212,0.543833555730786,0.806309492070323,0.574275911128086,0.18991007071655,0.299266856252767,1.02176797526086,-0.549473367756697,-0.777483512482411
2083,-0.567016518646921,0.641016016194564,-0.687413436698447,-0.481983781892614,-0.612368197914321,0.247761223556155,-1.55886213596636,0.332742951798179,0.543137209570324,0.802074601561631,0.566678062963843,0.190446101518025,0.299171070514959,1.00413638980386,-0.564801174792124,-0.78472699316027
