"","year","emissions"
"606","2555",9420.69346093317
"607","2556",9420.69346093317
"608","2557",9420.69346093317
"609","2558",9420.69346093317
"610","2559",9420.69346093317
"611","2560",9420.69346093317
"612","2561",9420.69346093317
"613","2562",9420.69346093317
"614","2563",9420.69346093317
"615","2564",9420.69346093317
"616","2565",9420.69346093317
"617","2566",9420.69346093317
"618","2567",9420.69346093317
"619","2568",9420.69346093317
"620","2569",9420.69346093317
"621","2570",9420.69346093317
"622","2571",9420.69346093317
"623","2572",9420.69346093317
"624","2573",9420.69346093317
"625","2574",9420.69346093317
"626","2575",9420.69346093317
"627","2576",9420.69346093317
"628","2577",9420.69346093317
"629","2578",9420.69346093317
"630","2579",9420.69346093317
"631","2580",9420.69346093317
"632","2581",9420.69346093317
"633","2582",9420.69346093317
"634","2583",9420.69346093317
"635","2584",9420.69346093317
"636","2585",9420.69346093317
"637","2586",9420.69346093317
"638","2587",9420.69346093317
"639","2588",9420.69346093317
"640","2589",9420.69346093317
"641","2590",9420.69346093317
"642","2591",9420.69346093317
"643","2592",9420.69346093317
"644","2593",9420.69346093317
"645","2594",9420.69346093317
"646","2595",9420.69346093317
"647","2596",9420.69346093317
"648","2597",9420.69346093317
"649","2598",9420.69346093317
"650","2599",9420.69346093317
"651","2600",9420.69346093317
"652","2601",9420.69346093317
"653","2602",9420.69346093317
"654","2603",9420.69346093317
"655","2604",9420.69346093317
"656","2605",9420.69346093317
"657","2606",9420.69346093317
"658","2607",9420.69346093317
"659","2608",9420.69346093317
"660","2609",9420.69346093317
"661","2610",9420.69346093317
"662","2611",9420.69346093317
"663","2612",9420.69346093317
"664","2613",9420.69346093317
"665","2614",9420.69346093317
"666","2615",9420.69346093317
"667","2616",9420.69346093317
"668","2617",9420.69346093317
"669","2618",9420.69346093317
"670","2619",9420.69346093317
"671","2620",9420.69346093317
"672","2621",9420.69346093317
"673","2622",9420.69346093317
"674","2623",9420.69346093317
"675","2624",9420.69346093317
"676","2625",9420.69346093317
"677","2626",9420.69346093317
"678","2627",9420.69346093317
"679","2628",9420.69346093317
"680","2629",9420.69346093317
"681","2630",9420.69346093317
"682","2631",9420.69346093317
"683","2632",9420.69346093317
"684","2633",9420.69346093317
"685","2634",9420.69346093317
"686","2635",9420.69346093317
"687","2636",9420.69346093317
"688","2637",9420.69346093317
"689","2638",9420.69346093317
"690","2639",9420.69346093317
"691","2640",9420.69346093317
"692","2641",9420.69346093317
"693","2642",9420.69346093317
"694","2643",9420.69346093317
"695","2644",9420.69346093317
"696","2645",9420.69346093317
