"","year","emissions"
"101","2050",590.297639508796
"102","2051",590.297639508796
"103","2052",590.297639508796
"104","2053",590.297639508796
"105","2054",590.297639508796
"106","2055",590.297639508796
"107","2056",590.297639508796
"108","2057",590.297639508796
"109","2058",590.297639508796
"110","2059",590.297639508796
"111","2060",597.910178870417
"112","2061",597.910178870417
"113","2062",597.910178870417
"114","2063",597.910178870417
"115","2064",597.910178870417
"116","2065",597.910178870417
"117","2066",597.910178870417
"118","2067",597.910178870417
"119","2068",597.910178870417
"120","2069",597.910178870417
"121","2070",597.128413114237
"122","2071",597.128413114237
"123","2072",597.128413114237
"124","2073",597.128413114237
"125","2074",597.128413114237
"126","2075",597.128413114237
"127","2076",597.128413114237
"128","2077",597.128413114237
"129","2078",597.128413114237
"130","2079",597.128413114237
"131","2080",568.979040417831
"132","2081",568.979040417831
"133","2082",568.979040417831
"134","2083",568.979040417831
"135","2084",568.979040417831
"136","2085",568.979040417831
"137","2086",568.979040417831
"138","2087",568.979040417831
"139","2088",568.979040417831
"140","2089",568.979040417831
"141","2090",513.330816601276
"142","2091",513.330816601276
"143","2092",513.330816601276
"144","2093",513.330816601276
"145","2094",513.330816601276
"146","2095",513.330816601276
"147","2096",513.330816601276
"148","2097",513.330816601276
"149","2098",513.330816601276
"150","2099",513.330816601276
"151","2100",482.14548492318
"152","2101",482.14548492318
"153","2102",482.14548492318
"154","2103",482.14548492318
"155","2104",482.14548492318
"156","2105",482.14548492318
"157","2106",482.14548492318
"158","2107",482.14548492318
"159","2108",482.14548492318
"160","2109",482.14548492318
"161","2110",461.074909482137
"162","2111",461.074909482137
"163","2112",461.074909482137
"164","2113",461.074909482137
"165","2114",461.074909482137
"166","2115",461.074909482137
"167","2116",461.074909482137
"168","2117",461.074909482137
"169","2118",461.074909482137
"170","2119",461.074909482137
"171","2120",440.004334041095
"172","2121",440.004334041095
"173","2122",440.004334041095
"174","2123",440.004334041095
"175","2124",440.004334041095
"176","2125",440.004334041095
"177","2126",440.004334041095
"178","2127",440.004334041095
"179","2128",440.004334041095
"180","2129",440.004334041095
"181","2130",418.933758600052
"182","2131",418.933758600052
"183","2132",418.933758600052
"184","2133",418.933758600052
"185","2134",418.933758600052
"186","2135",418.933758600052
"187","2136",418.933758600052
"188","2137",418.933758600052
"189","2138",418.933758600052
"190","2139",418.933758600052
"191","2140",397.863183159009
"192","2141",397.863183159009
"193","2142",397.863183159009
"194","2143",397.863183159009
"195","2144",397.863183159009
"196","2145",397.863183159009
"197","2146",397.863183159009
"198","2147",397.863183159009
"199","2148",397.863183159009
"200","2149",397.863183159009
"201","2150",376.792607717967
"202","2151",376.792607717967
"203","2152",376.792607717967
"204","2153",376.792607717967
"205","2154",376.792607717967
"206","2155",376.792607717967
"207","2156",376.792607717967
"208","2157",376.792607717967
"209","2158",376.792607717967
"210","2159",376.792607717967
"211","2160",355.722032276924
"212","2161",355.722032276924
"213","2162",355.722032276924
"214","2163",355.722032276924
"215","2164",355.722032276924
"216","2165",355.722032276924
"217","2166",355.722032276924
"218","2167",355.722032276924
"219","2168",355.722032276924
"220","2169",355.722032276924
"221","2170",334.651456835881
"222","2171",334.651456835881
"223","2172",334.651456835881
"224","2173",334.651456835881
"225","2174",334.651456835881
"226","2175",334.651456835881
"227","2176",334.651456835881
"228","2177",334.651456835881
"229","2178",334.651456835881
"230","2179",334.651456835881
"231","2180",313.580881394839
"232","2181",313.580881394839
"233","2182",313.580881394839
"234","2183",313.580881394839
"235","2184",313.580881394839
"236","2185",313.580881394839
"237","2186",313.580881394839
"238","2187",313.580881394839
"239","2188",313.580881394839
"240","2189",313.580881394839
"241","2190",292.510305953796
"242","2191",292.510305953796
"243","2192",292.510305953796
"244","2193",292.510305953796
"245","2194",292.510305953796
"246","2195",292.510305953796
"247","2196",292.510305953796
"248","2197",292.510305953796
"249","2198",292.510305953796
"250","2199",292.510305953796
"251","2200",271.439730512753
"252","2201",271.439730512753
"253","2202",271.439730512753
"254","2203",271.439730512753
"255","2204",271.439730512753
"256","2205",271.439730512753
"257","2206",271.439730512753
"258","2207",271.439730512753
